SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RFA     	  RFA'		  RV     	  RV'		
175.17   	 39.98   	 56.05   	 279.75		 26.47   	 -66.12		
131.23   	 25.02   	 57.17   	 269.58		 26.21   	 -61.04		
 97.66   	 12.51   	 58.25   	 244.15		 25.96   	 -66.12		
 55.85   	 -6.10   	 59.23   	 218.72		 25.70   	 -71.21		
  7.02   	-23.80   	 60.10   	 233.98		 25.41   	 -61.04		
-37.23   	-31.13   	 61.04   	 223.80		 25.17   	 -50.86		
-77.21   	-39.98   	 61.93   	 142.42		 24.96   	 -61.04		
-88.20   	-47.91   	 62.50   	  55.95		 24.72   	 -55.95		
-67.14   	-58.59   	 62.73   	  66.12		 24.50   	 -45.78		
-52.80   	-74.77   	 62.99   	 111.90		 24.31   	 -45.78		
-47.00   	-83.62   	 63.44   	 101.73		 24.13   	-116.99		
-44.56   	-92.77   	 63.85(S)	 -20.35		 23.66   	 -55.95		
-40.59   	-91.25   	 63.76   	 -35.61		 23.44   	 -61.04		
-38.76   	-93.08   	 63.62   	 -45.78		 23.19   	 -71.21		
-46.69   	-97.96   	 63.44   	 -76.30		 22.91   	 -76.30		
-53.10   	-91.25   	 63.13   	 -96.64		 22.60   	 -81.38		
-56.15   	-89.72   	 62.75   	 -81.38		 22.28   	 -96.64		
-51.27   	-88.20   	 62.42   	 -55.95		 21.89   	-116.99		
-47.00   	-85.45   	 62.20   	 -76.30		 21.42   	-132.25		
-48.83   	-86.36   	 61.89   	-111.90		 20.90   	-162.77		
-56.46   	-83.31   	 61.44   	-147.51		 20.24   	-193.29		
-71.11   	-81.79   	 60.85   	-147.51		 19.47   	-228.89		
-75.99   	-76.60   	 60.26   	 -86.47		 18.56   	-269.58		
-75.68   	-72.33   	 59.92   	 -76.30		 17.48   	-320.45		
-75.68   	-73.85   	 59.61   	-147.51		 16.20   	-371.31		
-73.85   	-71.41   	 59.02   	-178.03		 14.71   	-396.74		
-75.68   	-73.85   	 58.31   	-122.07		 13.12   	-371.31		
-78.74   	-73.85   	 57.82   	-116.99		 11.64   	-340.79		
-74.77   	-69.27   	 57.35   	-147.51		 10.27   	-361.14		
-63.78   	-70.50   	 56.76   	-162.77		  8.83   	-350.97		
-59.81   	-72.02   	 56.11   	-152.59		  7.43   	-325.53		
-58.90   	-73.55   	 55.50   	-101.73		  6.12   	-300.10		
-69.58   	-79.65   	 55.10   	-101.73		  4.92   	-300.10		
-80.26   	-83.62   	 54.69   	-157.68		  3.72   	-284.84		
-74.77   	-80.57   	 54.06   	-193.29		  2.58   	-249.24		
-62.87   	-85.14   	 53.29   	-462.87		  1.59   	-320.45		
-44.56   	-85.14   	 51.43   	-208.54		  0.31   	-111.90		
-52.49   	-88.50   	 50.60   	-198.37		 -0.14   	 -76.30		
-65.00   	-87.59   	 49.81   	-233.98		 -0.45   	 -30.52		
-66.53   	-79.96   	 48.87   	-244.15		 -0.57   	 -10.17		
-66.22   	-86.06   	 47.89   	-208.54		 -0.61(D)	   5.09		
-67.75   	-84.53   	 47.06   	-183.11		 -0.59   	  25.43		
-61.65   	-79.04   	 46.33   	-147.51		 -0.49   	  40.69		
-51.88   	-80.57   	 45.74   	 -96.64		 -0.33   	  40.69		
-47.00   	-78.13   	 45.35   	 -66.12		 -0.16   	  45.78		
-42.42   	-75.99   	 45.09   	 -66.12		  0.02   	  61.04		
-38.15   	-77.21   	 44.82   	 -35.61		  0.26   	  66.12		
-35.10   	-75.07   	 44.68   	 -35.61		  0.53   	  61.04		
-25.63   	-71.11   	 44.54   	 -25.43		  0.77   	  81.38		
-11.90   	-72.02   	 44.44   	  -5.09		  1.10   	 111.90		
 -6.10   	-74.16   	 44.41   	   0.00		  1.55   	  71.21		
-21.67   	-72.33   	 44.41   	 -35.61		  1.83   	  35.61		
-47.00   	-71.72   	 44.27   	 -96.64		  1.97   	  71.21		
-57.37   	-67.75   	 43.89   	-132.25		  2.26   	 116.99		
-60.42   	-66.22   	 43.36   	-101.73		  2.73   	  96.64		
-54.32   	-65.61   	 42.95   	 -55.95		  3.11   	  66.12		
-38.76   	-53.71   	 42.73   	 -55.95		  3.38   	  61.04		
-32.65   	-44.25   	 42.50   	-116.99		  3.62   	  71.21		
-24.11   	-28.08   	 42.03   	-111.90		  3.91   	  45.78		
  2.44   	  0.31   	 41.59   	 -71.21		  4.09   	  15.26		
 39.98   	 17.70   	 41.30   	 -50.86		  4.15   	   5.09		
 77.51   	 36.62   	 41.10   	 -40.69		  4.17   	   5.09		
 99.18   	 65.31   	 40.94   	 -35.61		  4.19   	 -20.35		
110.78   	 76.29   	 40.79   	 -45.78		  4.11   	 -35.61		
128.48   	 85.45   	 40.61   	 -66.12		  3.97   	 -35.61		
148.62   	105.59   	 40.35   	 -30.52		  3.83   	 -35.61		
168.46   	100.10   	 40.22   	  20.35		  3.68   	 -40.69		
169.98   	 84.53   	 40.31   	   0.00		  3.52   	 -30.52		
123.29   	 66.83   	 40.31   	 -76.30		  3.40   	 -25.43		
 52.80   	 28.08   	 40.00   	 -76.30		  3.30   	 -25.43		
  3.66   	  3.05   	 39.69   	 -15.26		  3.19   	 -10.17		
-18.62   	-12.82   	 39.63   	  10.17		  3.15   	  -5.09		
-19.53   	-30.82   	 39.67   	 -10.17		  3.13   	   5.09		
-16.78   	-43.64   	 39.63   	 -40.69		  3.15   	  15.26		
-25.63   	-57.37   	 39.47   	 -66.12		  3.21   	  25.43		
-39.98   	-68.36   	 39.21   	 -76.30		  3.32   	  20.35		
-51.88   	-75.68   	 38.90   	 -25.43		  3.40   	  15.26		
-68.66   	-77.82   	 38.80   	 -10.17		  3.46   	  20.35		
-92.77   	-79.96   	 38.76   	 -55.95		  3.54   	  35.61		
-122.38   	-82.09   	 38.53   	 -61.04		  3.68   	  20.35		
-136.41   	-78.74   	 38.29   	  -5.09		  3.76   	  15.26		
-128.78   	-81.48   	 38.27   	 -10.17		  3.83   	  15.26		
-115.97   	-85.45   	 38.23   	 -45.78		  3.89   	  10.17		
-104.68   	-89.11   	 38.05   	 -55.95		  3.93   	  15.26		
-102.84   	-94.30   	 37.82   	 -25.43		  3.99   	   0.00		
-106.81   	-96.13   	 37.72   	   0.00		  3.99   	  10.17		
-114.75   	-97.96   	 37.72   	 -30.52		  4.03   	  20.35		
-133.97   	-94.60   	 37.60   	 -55.95		  4.11   	  15.26		
-166.02   	-86.67   	 37.38   	 -40.69		  4.17   	  25.43		
-180.66   	-68.66   	 37.21   	 -15.26		  4.27   	  35.61		
-126.95   	 40.28   	 37.15   	 -10.17		  4.42   	  30.52		
120.54   	222.47   	 37.11   	 -15.26		  4.54   	  40.69		
452.88   	484.62   	 37.05   	 -20.35		  4.70   	  40.69		
719.30   	889.28   	 36.97   	 -25.43		  4.86   	  45.78		
604.25   	1276.25(R)	 36.87   	 -81.38		  5.05(E)	  81.38		
-565.49   	840.15   	 36.54   	 -35.61		  5.37   	  30.52		
-1025.70   	265.81   	 36.40   	 -20.35		  5.49   	  35.61		
-1112.06   	-411.99   	 36.32   	  -5.09		  5.64   	  30.52		
-805.66   	-580.44   	 36.30   	   0.00		  5.76   	  15.26		
-625.00   	-434.88   	 36.30   	 -25.43		  5.82   	  10.17		
-533.75   	-207.82   	 36.20   	 -50.86		  5.86   	   5.09		
-429.08   	-64.39   	 35.99   	 -40.69		  5.88   	   0.00		
-255.43   	-60.73   	 35.83   	 -15.26		  5.88   	   0.00		
-104.68   	-86.36   	 35.77   	  30.52		  5.88   	   0.00		
-50.05   	-155.94   	 35.89   	  15.26		  5.88   	  15.26		
-61.34   	-133.97   	 35.95   	 -45.78		  5.94   	  30.52		
-117.80   	-101.62   	 35.77   	 -71.21		  6.06   	  55.95		
-132.75   	-117.49   	 35.48   	 -30.52		  6.29   	  71.21		
-91.25   	-135.19   	 35.36   	   0.00		  6.57   	  96.64		
-58.29   	-124.51   	 35.36   	  -5.09		  6.96   	 101.73		
-68.97   	-116.58   	 35.34   	 -25.43		  7.37   	 106.82		
-92.47   	-119.93   	 35.24   	 -30.52		  7.79   	 122.07		
-80.26   	-124.51   	 35.12   	 -30.52		  8.28   	 147.51		
-58.59   	-120.24   	 34.99   	 -30.52		  8.87   	 142.42		
-58.59   	-112.61   	 34.87   	 -15.26		  9.44   	 178.03		
-63.17   	-106.51   	 34.81   	 -15.26		 10.15   	 259.41		
-56.46   	-103.45   	 34.75   	 -20.35		 11.19   	 325.53		
-41.20   	-102.23   	 34.67   	 -15.26		 12.49   	 381.48		
-36.01   	-97.35   	 34.61   	 -20.35		 14.02   	 406.92		
-37.84   	-93.38   	 34.53   	 -50.86		 15.65   	 808.75		
-30.82   	-77.21   	 34.32   	 -30.52		 18.88   	 381.48		
-18.62   	-68.97   	 34.20   	 -15.26		 20.41   	 340.79		
 -6.41   	-67.14   	 34.14   	   5.09		 21.77   	 295.01		
  3.97   	-65.31   	 34.16   	  -5.09		 22.95   	 284.84		
  7.93   	-62.26   	 34.14   	 -25.43		 24.09   	 244.15		
 10.38   	-61.34   	 34.04   	 -40.69		 25.07   	 162.77		
 22.89   	-56.15   	 33.88   	 -66.12		 25.72   	 122.07		
 25.63   	-57.37   	 33.61   	 -15.26		 26.21   	 106.82		
 17.09   	-55.24   	 33.55   	  50.86		 26.63   	  40.69		
 14.95   	-47.00   	 33.75   	  -5.09		 26.80   	 -15.26		
 18.62   	-43.95   	 33.73   	 -30.52		 26.73   	 -40.69		
 41.50   	-41.20   	 33.61   	   5.09		 26.57   	 -45.78		
 75.68   	-39.37   	 33.63   	 -25.43		 26.39   	 -66.12		
 96.13   	-42.72   	 33.53   	 -50.86		 26.12   	 -91.56		
107.12   	-36.32   	 33.33   	 -10.17		 25.76   	 -76.30		
108.95   	-25.63   	 33.29(D)	  35.61		 25.45   	 -50.86		
119.32   	-18.01   	 33.43   	  35.61		 25.25   	 -50.86		
137.33   	-10.68   	 33.57   	  55.95		 25.05   	 -35.61		
140.99   	 -6.10   	 33.79   	 101.73		 24.90   	 -10.17		
130.00   	  7.02   	 34.20   	 137.33		 24.86   	  20.35		
125.73   	 21.36   	 34.75   	 183.11		 24.94   	  45.78		
151.98   	 35.10   	 35.48   	 244.15		 25.13   	  55.95		
205.69   	 42.72   	 36.46   	 305.19		 25.35   	  76.30		
265.81   	 39.37   	 37.68   	 340.79		 25.66   	  96.64		
303.65   	 39.98   	 39.04   	 681.58		 26.04   	 193.29		
268.25   	 57.68   	 41.77   	 289.93		 26.82   	  91.56		
245.67   	 74.77   	 42.93   	 279.75		 27.18   	  81.38		
235.90   	 84.84   	 44.05   	 274.67		 27.51   	  66.12		
250.24   	 95.21   	 45.15   	 259.41		 27.77   	  45.78		
279.85   	103.76   	 46.18   	 239.06		 27.96   	  25.43		
305.18   	105.29   	 47.14   	 208.54		 28.06   	   5.09		
332.03   	111.39   	 47.98   	 183.11		 28.08(S)	  -5.09		
355.83   	112.00   	 48.71   	 218.72		 28.06   	 -25.43		
372.62   	104.68   	 49.58   	 279.75		 27.96   	 -40.69		
374.45   	 99.18   	 50.70   	 249.24		 27.79   	 -55.95		
357.36   	 91.86   	 51.70   	 198.37		 27.57   	 -61.04		
321.66   	 86.36   	 52.49   	 188.20		 27.32   	 -61.04		
274.96   	 81.48   	 53.24   	 228.89		 27.08   	 -61.04		
227.66   	 75.07   	 54.16   	 269.58		 26.84   	 -71.21		
194.40   	 68.97   	 55.24   	 269.58		 26.55   	 -71.21		
168.76   	 54.63   	 56.32   	 239.06		 26.27   	 -55.95		
134.58   	 44.56   	 57.27   	 198.37		 26.04   	 -61.04		
 93.38   	 36.93   	 58.07   	 208.54		 25.80   	 -66.12		
 54.93   	 26.86   	 58.90   	 233.98		 25.53   	 -45.78		
 27.16   	 20.75   	 59.84   	 239.06		 25.35   	 -35.61		
 17.09   	 14.95   	 60.79   	 198.37		 25.21   	 -30.52		
 17.09   	  6.71   	 61.59   	  96.64		 25.09   	 -30.52		
 21.97   	  2.14   	 61.97   	  61.04		 24.96   	 -25.43		
 28.99   	  3.66   	 62.22   	 106.82		 24.86   	 -20.35		
 34.18   	 -1.83   	 62.64   	 172.94		 24.78   	 -61.04		
 38.45   	  0.61   	 63.34   	 -15.26		 24.54   	 -30.52		
 27.77   	 -3.36   	 63.28   	 -30.52		 24.41   	 -40.69		
 14.65   	  2.44   	 63.15   	 -61.04		 24.25   	 -50.86		
  7.63   	  2.75   	 62.91   	-116.99		 24.05   	 -50.86		
 11.29   	 -0.61   	 62.44   	-122.07		 23.85   	 -71.21		
 15.87   	 -3.66   	 61.95   	 -61.04		 23.56   	 -91.56		
  7.93   	-11.60   	 61.71   	 -30.52		 23.19   	-106.82		
 -3.36   	-15.87   	 61.59   	 -86.47		 22.77   	-132.25		
-16.48   	-20.75   	 61.24   	-152.59		 22.24   	-162.77		
-35.10   	-24.41   	 60.63   	-152.59		 21.59   	-203.46		
-39.37   	-24.72   	 60.02   	-106.82		 20.77   	-244.15		
-36.62   	-30.21   	 59.59   	 -71.21		 19.80   	-269.58		
-40.89   	-33.57   	 59.31   	 -81.38		 18.72   	-325.53		
-48.52   	-32.65   	 58.98   	-127.16		 17.42   	-386.57		
-55.54   	-31.43   	 58.47   	-157.68		 15.87   	-417.09		
-51.57   	-27.16   	 57.84   	-137.33		 14.20   	-376.40		
-27.77   	-21.97   	 57.29   	 -86.47		 12.70   	-356.05		
 -4.27   	-25.33   	 56.95   	 -71.21		 11.27   	-371.31		
 12.51   	-30.52   	 56.66   	-122.07		  9.79   	-361.14		
 15.26   	-30.21   	 56.17   	-167.85		  8.34   	-315.36		
  0.00   	-34.18   	 55.50   	-183.11		  7.08   	-289.93		
 -2.44   	-34.18   	 54.77   	-162.77		  5.92   	-300.10		
  6.71   	-34.18   	 54.12   	-152.59		  4.72   	-295.01		
 11.29   	-41.20   	 53.51   	-172.94		  3.54   	-239.06		
  5.49   	-44.25   	 52.82   	-396.74		  2.58   	-310.27		
-30.82   	-45.78   	 51.23   	-218.72		  1.34   	-106.82		
-37.23   	-45.78   	 50.36   	-233.98		  0.92   	 -71.21		
-22.28   	-51.88   	 49.42   	-223.80		  0.63   	 -35.61		
  0.00   	-60.12   	 48.52   	-203.46		  0.49   	 -10.17		
 14.04   	-65.31   	 47.71   	  N/A		  0.45   	  N/A		
