SAMPLE NUMBER:   1
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
158.69   	-14.34   	 66.29   	-264.50		 56.83   	 152.59		
175.17   	  2.44   	 65.23   	-391.66		 57.44   	 167.85		
192.57   	 18.92   	 63.66   	-325.53		 58.11   	 193.29		
210.88   	 34.18   	 62.36   	-361.14		 58.88   	 223.80		
229.80   	 50.35   	 60.92   	-284.84		 59.78   	 259.41		
249.02   	 69.58   	 59.78   	  96.64		 60.81   	 320.45		
267.33   	 93.69   	 60.16   	 345.88		 62.10   	 381.48		
284.12   	122.38   	 61.55   	 350.97		 63.62   	 432.35		
297.85   	152.28   	 62.95   	 432.35		 65.35   	 467.95		
307.62   	180.05   	 64.68   	 544.25		 67.22   	 483.21		
312.81   	205.08   	 66.86   	 513.73		 69.16   	 483.21		
313.72   	228.88   	 68.91   	 574.77		 71.09   	 467.95		
310.06   	254.21   	 71.21   	 712.10		 72.96   	 452.69		
302.73   	281.98   	 74.06   	 717.19		 74.77   	 427.26		
291.75   	310.06   	 76.93   	 544.25		 76.48   	 376.40		
278.02   	336.61   	 79.10   	 356.05		 77.99   	 310.27		
262.15   	358.89   	 80.53   	 254.32		 79.23   	 259.41		
244.45   	376.59   	 81.55   	 203.46		 80.26   	 223.80		
224.91   	390.63   	 82.36   	 218.72		 81.16   	 198.37		
204.16   	401.31   	 83.23   	 188.20		 81.95   	 172.94		
183.11   	409.55   	 83.99   	  66.12		 82.64   	 162.77		
162.96   	414.43   	 84.25   	 -25.43		 83.30   	 167.85		
143.43   	414.12   	 84.15   	-101.73		 83.97   	 188.20		
124.51   	407.10   	 83.74   	-208.54		 84.72   	 223.80		
106.20   	392.76   	 82.91   	-335.71		 85.62   	 249.24		
 88.20   	371.09   	 81.57   	-381.48		 86.61   	 264.50		
 71.11   	343.93   	 80.04   	-284.84		 87.67   	 284.84		
 54.32   	311.89   	 78.90   	-137.33		 88.81   	 300.10		
 36.93   	276.49   	 78.35   	 -40.69		 90.01   	 305.19		
 18.01   	238.95   	 78.19   	  61.04		 91.23   	 315.36		
 -2.14   	200.50   	 78.43   	 233.98		 92.49   	 315.36		
-21.97   	163.27   	 79.37   	 330.62		 93.75   	 300.10		
-40.28   	128.17   	 80.69   	 295.01		 94.95   	 269.58		
-56.76   	 95.21   	 81.87   	 325.53		 96.03   	 239.06		
-71.72   	 63.78   	 83.17   	 422.18		 96.99   	 198.37		
-85.75   	 33.57   	 84.86   	 422.18		 97.78   	 162.77		
-99.49   	  6.41   	 86.55   	 356.05		 98.43   	 122.07		
-114.44   	-16.78   	 87.98   	 274.67		 98.92   	  76.30		
-130.62   	-36.01   	 89.07   	  50.86		 99.23   	  45.78		
-145.87   	-51.88   	 89.28   	-396.74		 99.41   	  25.43		
-158.69   	-67.14   	 87.69   	-813.83		 99.51   	   5.09		
-168.46   	-82.70   	 84.44   	-1002.03		 99.53(S)	   0.00		
-176.39   	-97.96   	 80.43   	-1185.14		 99.53   	 -15.26		
-186.77   	-111.08   	 75.69   	-1353.00		 99.47   	 -20.35		
-201.11   	-121.46   	 70.27   	-1169.88		 99.39   	 -20.35		
-218.81   	-129.09   	 65.59   	-788.40		 99.31   	 -15.26		
-234.99   	-135.80   	 62.44   	-554.42		 99.25   	 -15.26		
-247.19   	-144.35   	 60.22   	-320.45		 99.19   	 -20.35		
-255.13   	-154.72   	 58.94   	 -10.17		 99.10   	 -25.43		
-260.62   	-166.02   	 58.90   	 142.42		 99.00   	 -35.61		
-267.03   	-176.09   	 59.47   	  50.86		 98.86   	 -40.69		
-274.96   	-184.63   	 59.67   	 -91.56		 98.70   	 -45.78		
-282.90   	-191.96   	 59.31   	-284.84		 98.51   	 -50.86		
-289.31   	-199.28   	 58.17   	-630.72		 98.31   	 -55.95		
-293.88   	-207.52   	 55.65   	-1017.29		 98.09   	 -61.04		
-296.33   	-215.45   	 51.58   	-1256.35		 97.84   	 -71.21		
-296.33   	-222.47   	 46.55   	-1378.43		 97.56   	 -86.47		
-292.05   	-227.66   	 41.04   	-1383.51		 97.21   	 -96.64		
-282.59   	-231.02   	 35.50   	-1215.66		 96.83   	 -96.64		
-268.25   	-231.93   	 30.64   	-976.60		 96.44   	-106.82		
-251.77   	-230.41   	 26.73   	-605.29		 96.01   	-106.82		
-238.04   	-226.75   	 24.31   	-274.67		 95.58   	-116.99		
-229.49   	-221.86   	 23.21   	-157.68		 95.12   	-122.07		
-224.30   	-217.90   	 22.58   	-122.07		 94.63   	-127.16		
-219.42   	-214.54   	 22.10   	-193.29		 94.12   	-122.07		
-212.71   	-212.71   	 21.32   	-422.18		 93.63   	-132.25		
-203.55   	-210.88   	 19.63   	-691.76		 93.10   	-142.42		
-194.40   	-209.35   	 16.87   	-900.30		 92.53   	-152.59		
-186.77   	-206.91   	 13.27   	-1022.38		 91.92   	-152.59		
-181.58   	-203.86   	  9.18   	-1027.46		 91.31   	-162.77		
-178.22   	-199.58   	  5.07   	-859.61		 90.66   	-167.85		
-175.48   	-193.79   	  1.63   	-356.05		 89.99   	-167.85		
-172.42   	-187.68   	  0.20   	 300.10		 89.32   	-172.94		
-168.15   	-183.11   	  1.40   	 610.37		 88.63   	-178.03		
-161.74   	-181.27   	  3.85   	 879.96		 87.91   	-167.85		
-153.20   	-180.97   	  7.37   	1281.79		 87.24   	-162.77		
-141.91   	-180.36   	 12.49   	1129.19		 86.59   	-152.59		
-128.78   	-177.31   	 17.01   	 422.18		 85.98   	-142.42		
-113.83   	-171.51   	 18.70   	-101.73		 85.41   	-122.07		
-98.27   	-163.88   	 18.29   	-457.78		 84.92   	-122.07		
-83.01   	-156.25   	 16.46   	-910.47		 84.44   	-106.82		
-69.58   	-149.54   	 12.82   	-1134.28		 84.01   	-106.82		
-58.90   	-143.74   	  8.28   	-1012.20		 83.58   	-101.73		
-50.35   	-138.55   	  4.23   	-747.71		 83.17   	-101.73		
-42.42   	-134.28   	  1.24   	-305.19		 82.77   	-101.73		
-33.57   	-130.62   	  0.02   	 188.20		 82.36   	-106.82		
-22.89   	-127.56   	  0.77   	 518.82		 81.93   	-111.90		
-11.60   	-124.82   	  2.85   	 651.07		 81.48   	-106.82		
 -3.05   	-122.07   	  5.45   	 605.29		 81.06   	-111.90		
  0.61   	-119.93   	  7.87   	 417.09		 80.61   	-116.99		
 -0.61   	-118.41   	  9.54   	  81.38		 80.14   	-116.99		
 -3.66   	-117.49   	  9.87   	-340.79		 79.67   	-122.07		
 -6.10   	-116.27   	  8.50   	-595.11		 79.19   	-122.07		
 -6.71   	-113.22   	  6.12   	-595.11		 78.70   	-116.99		
 -6.10   	-108.03   	  3.74   	-661.24		 78.23   	-116.99		
 -6.41   	-101.93   	  1.10   	-640.89		 77.76   	-106.82		
 -7.93   	-97.35   	 -1.46   	-361.14		 77.33   	-111.90		
-10.99   	-95.83   	 -2.91   	-132.25		 76.89   	-111.90		
-14.95   	-97.96   	 -3.44   	 -50.86		 76.44   	-106.82		
-18.92   	-101.62   	 -3.64   	  91.56		 76.01   	-106.82		
-23.19   	-104.68   	 -3.28   	 315.36		 75.58   	 -96.64		
-28.08   	-106.81   	 -2.01   	 427.26		 75.20   	 -96.64		
-32.96   	-108.34   	 -0.31   	 462.87		 74.81   	 -81.38		
-36.32   	-110.47   	  1.55   	 493.39		 74.49   	 -71.21		
-36.32   	-112.30   	  3.52   	 447.61		 74.20   	 -66.12		
-32.96   	-113.53   	  5.31   	 386.57		 73.94   	 -55.95		
-28.08   	-112.92   	  6.86   	 361.14		 73.71   	 -45.78		
-24.72   	-111.08   	  8.30   	 295.01		 73.53   	 -35.61		
-24.11   	-109.25   	  9.48   	 218.72		 73.39   	 -30.52		
-25.33   	-107.73   	 10.36   	  96.64		 73.27   	 -25.43		
-26.25   	-106.51   	 10.74   	 -86.47		 73.16   	 -25.43		
-25.33   	-104.06   	 10.40   	-122.07		 73.06   	 -30.52		
-23.80   	-101.01   	  9.91   	 -86.47		 72.94   	 -35.61		
-23.80   	-97.96   	  9.56   	-162.77		 72.80   	 -40.69		
-26.55   	-97.05   	  8.91   	-122.07		 72.63   	 -40.69		
-31.43   	-98.27   	  8.42   	 -25.43		 72.47   	 -50.86		
-34.48   	-100.40   	  8.32   	 -10.17		 72.27   	 -55.95		
-32.65   	-101.32   	  8.28   	  15.26		 72.04   	 -50.86		
-26.55   	-100.40   	  8.34   	   0.00		 71.84   	 -50.86		
-18.62   	-97.96   	  8.34   	-122.07		 71.64   	 -50.86		
-14.04   	-95.83   	  7.85   	-137.33		 71.43   	 -45.78		
-14.04   	-94.60   	  7.30   	 -25.43		 71.25   	 -40.69		
-16.78   	-93.38   	  7.20   	-172.94		 71.09   	 -35.61		
-17.70   	-91.55   	  6.51   	-442.52		 70.95   	 -35.61		
-15.87   	-88.81   	  4.74   	-386.57		 70.80   	 -30.52		
-13.73   	-85.45   	  3.19   	-264.50		 70.68   	 -25.43		
-14.04   	-84.23   	  2.14   	-366.22		 70.58   	 -20.35		
-18.01   	-84.84   	  0.67   	-305.19		 70.50   	 -20.35		
-22.89   	-85.45   	 -0.55   	-142.42		 70.42   	 -10.17		
-26.25   	-85.14   	 -1.12   	-127.16		 70.38   	 -15.26		
-27.47   	-82.70   	 -1.63   	 -30.52		 70.32   	 -10.17		
-27.77   	-79.35   	 -1.75   	  91.56		 70.27   	 -10.17		
-29.60   	-78.13   	 -1.38   	 162.77		 70.23   	 -15.26		
-33.57   	-79.65   	 -0.73   	 233.98		 70.17   	 -15.26		
-38.45   	-82.40   	  0.20   	 132.25		 70.11   	 -10.17		
-42.11   	-83.62   	  0.73   	 -40.69		 70.07   	 -15.26		
-43.95   	-81.48   	  0.57   	  30.52		 70.01   	 -10.17		
-45.17   	-75.99   	  0.69   	  30.52		 69.97   	 -10.17		
-46.69   	-68.36   	  0.81   	-167.85		 69.93   	   0.00		
-48.83   	-60.73   	  0.14   	-167.85		 69.93   	   0.00		
-50.05   	-53.41   	 -0.53   	 -61.04		 69.93   	   0.00		
-49.13   	-47.91   	 -0.77   	 -40.69		 69.93   	   5.09		
-44.86   	-43.95   	 -0.94   	  20.35		 69.95   	   5.09		
-36.62   	-39.67   	 -0.85   	 122.07		 69.97   	   0.00		
-26.55   	-31.13   	 -0.37   	 132.25		 69.97   	 -10.17		
-16.48   	-14.95   	  0.16   	 142.42		 69.93   	 -15.26		
 -8.54   	  8.24   	  0.73   	 203.46		 69.87   	 -20.35		
 -4.27   	 32.04   	  1.55   	 183.11		 69.79   	 -25.43		
 -2.75   	 47.30   	  2.28   	 116.99		 69.68   	 -25.43		
 -1.83   	 49.44   	  2.75   	 157.68		 69.58   	 -30.52		
  1.22   	 41.50   	  3.38   	 142.42		 69.46   	 -25.43		
  7.02   	 30.52   	  3.95   	  61.04		 69.36   	 -20.35		
 13.43   	 23.19   	  4.19   	   0.00		 69.28   	 -20.35		
 17.40   	 19.53   	  4.19   	 -25.43		 69.20   	 -15.26		
 15.26   	 16.48   	  4.09   	 -61.04		 69.14   	  -5.09		
  6.71   	 10.99   	  3.85   	 -71.21		 69.11   	 -10.17		
 -6.71   	  3.36   	  3.56   	 -45.78		 69.07   	 -10.17		
-19.23   	 -5.19   	  3.38   	 -20.35		 69.03   	 -10.17		
-26.25   	-13.43   	  3.30   	  25.43		 68.99   	 -15.26		
-25.33   	-22.89   	  3.40   	  86.47		 68.93   	 -15.26		
-18.31   	-35.40   	  3.74   	 122.07		 68.87   	 -20.35		
-10.38   	-50.96   	  4.23   	 198.37		 68.79   	 -20.35		
 -7.63   	-67.75   	  5.03   	 249.24		 68.71   	 -10.17		
-13.43   	-83.62   	  6.02   	 208.54		 68.67   	 -15.26		
-25.33   	-98.27   	  6.86   	 193.29		 68.61   	 -10.17		
-38.15   	-110.47   	  7.63   	 208.54		 68.57   	  -5.09		
-45.78   	-119.93   	  8.46   	 122.07		 68.55   	   5.09		
-46.69   	-125.73   	  8.95   	  30.52		 68.57   	   0.00		
-43.64   	-128.17   	  9.07   	  -5.09		 68.57   	   0.00		
-40.89   	-127.56   	  9.05   	 -45.78		 68.57   	 -15.26		
-43.33   	-126.04   	  8.87   	 -86.47		 68.50   	 -40.69		
-50.05   	-125.12   	  8.52   	 -45.78		 68.34   	 -40.69		
-57.37   	-125.73   	  8.34   	  20.35		 68.18   	 -30.52		
-61.04   	-126.65   	  8.42   	  -5.09		 68.06   	 -20.35		
-60.42   	-127.56   	  8.40   	 -20.35		 67.98   	 -35.61		
-58.29   	-127.56   	  8.32   	 -45.78		 67.83   	 -45.78		
-58.59   	-127.26   	  8.14   	-127.16		 67.65   	 -35.61		
-63.78   	-126.04   	  7.63   	-183.11		 67.51   	 -10.17		
-70.80   	-124.51   	  6.90   	-188.20		 67.47   	   0.00		
-74.77   	-123.29   	  6.14   	-228.89		 67.47   	   5.09		
-72.94   	-122.07   	  5.23   	-233.98		 67.49   	   5.09		
-65.61   	-120.54   	  4.29   	-233.98		 67.51   	  10.17		
-55.54   	-117.80   	  3.36   	-244.15		 67.55   	  20.35		
-44.86   	-113.53   	  2.38   	-198.37		 67.63   	  20.35		
-35.71   	-108.03   	  1.59   	-233.98		 67.71   	  15.26		
-28.99   	-103.15   	  0.65   	-295.01		 67.77   	   5.09		
-25.63   	-100.40   	 -0.53   	-249.24		 67.79   	 -10.17		
-25.94   	-100.10   	 -1.53   	-188.20		 67.75   	 -15.26		
-26.86   	-100.40   	 -2.28   	-122.07		 67.69   	 -25.43		
-22.89   	-98.57   	 -2.77   	  -5.09		 67.59   	 -30.52		
-11.90   	-89.11   	 -2.79   	 -20.35		 67.47   	 -40.69		
  4.58   	-66.22   	 -2.87   	-193.29		 67.30   	 -45.78		
 25.63   	-28.08   	 -3.64   	 -76.30		 67.12   	 -40.69		
 56.15   	 20.14   	 -3.95   	 208.54		 66.96   	 -40.69		
104.37   	 68.36   	 -3.11   	 157.68		 66.80   	 -30.52		
178.22   	106.20   	 -2.48   	 116.99		 66.67   	 -25.43		
275.88   	137.63   	 -2.01   	  N/A		 66.57   	  N/A		
