SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RFA     	  RFA'		  RV     	  RV'		
-34.18   	-102.23   	 64.21   	 -66.12		  5.82   	 -20.35		
-33.26   	-101.01   	 63.95   	 -61.04		  5.74   	 -15.26		
-32.96   	-99.18   	 63.70   	 -61.04		  5.68   	 -10.17		
-33.26   	-98.57   	 63.46   	 -71.21		  5.64   	  -5.09		
-35.10   	-99.18   	 63.17   	 -61.04		  5.62   	   0.00		
-37.54   	-101.01   	 62.93   	 -55.95		  5.62   	  20.35		
-39.37   	-102.23   	 62.71   	 -55.95		  5.70   	  20.35		
-39.67   	-101.93   	 62.48   	 -61.04		  5.78   	  20.35		
-38.45   	-99.49   	 62.24   	 -55.95		  5.86   	  30.52		
-36.32   	-97.05   	 62.01   	 -50.86		  5.98   	  30.52		
-34.79   	-95.52   	 61.81   	 -50.86		  6.10   	  35.61		
-34.79   	-95.83   	 61.61   	 -50.86		  6.25   	  30.52		
-36.01   	-96.74   	 61.40   	 -55.95		  6.37   	  25.43		
-37.23   	-97.35   	 61.18   	 -50.86		  6.47   	  20.35		
-37.23   	-97.05   	 60.98   	 -50.86		  6.55   	  15.26		
-35.10   	-95.83   	 60.77   	 -50.86		  6.61   	  10.17		
-29.60   	-93.69   	 60.57   	 -55.95		  6.65   	   5.09		
-21.67   	-89.72   	 60.35   	 -50.86		  6.67   	   5.09		
-12.51   	-83.62   	 60.14   	 -50.86		  6.69   	  -5.09		
 -2.75   	-74.46   	 59.94   	 -50.86		  6.67   	  -5.09		
  7.32   	-63.17   	 59.74   	 -50.86		  6.65   	  -5.09		
 18.92   	-51.57   	 59.53   	 -55.95		  6.63   	  -5.09		
 34.18   	-40.28   	 59.31   	 -50.86		  6.61   	 -10.17		
 52.80   	-30.21   	 59.10   	 -45.78		  6.57   	 -10.17		
 69.58   	-22.58   	 58.92   	 -50.86		  6.53   	   0.00		
 78.13   	-21.06   	 58.72   	 -45.78		  6.53   	  -5.09		
 73.24   	-28.69   	 58.53   	 -50.86		  6.51   	   0.00		
 55.24   	-47.00   	 58.33   	 -45.78		  6.51   	  -5.09		
 31.43   	-72.33   	 58.15   	 -50.86		  6.49   	   0.00		
  9.77   	-97.35   	 57.94   	 -45.78		  6.49   	   0.00		
 -7.02   	-114.14   	 57.76   	 -40.69		  6.49   	  10.17		
-20.75   	-120.85   	 57.60   	 -40.69		  6.53   	  15.26		
-35.40   	-119.93   	 57.44   	 -40.69		  6.59   	  15.26		
-51.27   	-116.88   	 57.27   	 -35.61		  6.65   	  15.26		
-64.70   	-116.58   	 57.13   	 -45.78		  6.71   	  25.43		
-70.80   	-119.63   	 56.95   	 -30.52		  6.82   	  25.43		
-69.58   	-124.21   	 56.83   	 -30.52		  6.92   	  20.35		
-65.61   	-127.26   	 56.70   	 -45.78		  7.00   	  25.43		
-63.48   	-127.87   	 56.52   	 -50.86		  7.10   	  20.35		
-64.09   	-126.95   	 56.32   	 -40.69		  7.18   	  20.35		
-65.92   	-125.43   	 56.15   	 -30.52		  7.26   	  20.35		
-66.83   	-124.21   	 56.03   	 -45.78		  7.34   	  15.26		
-65.61   	-123.29   	 55.85   	 -50.86		  7.41   	  15.26		
-63.78   	-122.38   	 55.65   	 -50.86		  7.47   	  10.17		
-61.95   	-121.15   	 55.44   	 -50.86		  7.51   	  10.17		
-60.73   	-119.63   	 55.24   	 -30.52		  7.55   	   5.09		
-59.20   	-117.19   	 55.12   	 -25.43		  7.57   	   5.09		
-57.07   	-114.14   	 55.02   	 -40.69		  7.59   	   5.09		
-55.24   	-110.78   	 54.85   	 -45.78		  7.61   	   0.00		
-54.02   	-107.73   	 54.67   	 -35.61		  7.61   	  -5.09		
-53.71   	-105.59   	 54.53   	 -30.52		  7.59   	   0.00		
-54.32   	-104.37   	 54.40   	 -45.78		  7.59   	   0.00		
-54.93   	-103.76   	 54.22   	 -55.95		  7.59   	   0.00		
-55.54   	-103.45   	 54.00   	 -61.04		  7.59   	  -5.09		
-56.15   	-102.23   	 53.75   	 -61.04		  7.57   	   0.00		
-56.46   	-100.40   	 53.51   	 -40.69		  7.57   	   5.09		
-56.46   	-97.96   	 53.35   	 -30.52		  7.59   	   5.09		
-56.46   	-95.83   	 53.22   	 -40.69		  7.61   	   5.09		
-56.46   	-94.60   	 53.06   	 -45.78		  7.63   	   5.09		
-56.15   	-93.69   	 52.88   	 -30.52		  7.65   	   5.09		
-55.54   	-93.69   	 52.76   	 -20.35		  7.67   	  15.26		
-55.24   	-97.05   	 52.68   	 -20.35		  7.73   	  15.26		
-54.32   	-110.78   	 52.59   	 -15.26		  7.79   	  15.26		
-52.49   	-141.60   	 52.53   	 -25.43		  7.85   	  10.17		
-45.47   	-184.94   	 52.43   	 -35.61		  7.89   	  15.26		
-23.19   	-213.62   	 52.29   	 -25.43		  7.96   	  10.17		
 31.43   	-180.05   	 52.19   	 -25.43		  8.00   	  10.17		
138.24   	-35.40   	 52.09   	 -30.52		  8.04   	  10.17		
304.87   	246.58   	 51.96   	 -35.61		  8.08   	   5.09		
513.61   	662.54   	 51.82   	 -30.52		  8.10   	   0.00		
710.75   	1177.98   	 51.70   	 -30.52		  8.10   	   5.09		
822.14   	1712.95   	 51.58   	 -40.69		  8.12   	   0.00		
570.07   	2230.84(R)	 51.41   	 -25.43		  8.12   	   0.00		
225.22   	1907.04   	 51.31   	 -35.61		  8.12   	   0.00		
-151.06   	1194.46   	 51.17   	 -35.61		  8.12   	  -5.09		
-445.56   	331.73   	 51.03   	 -35.61		  8.10(E)	   0.00		
-582.28   	-354.61   	 50.88   	 -30.52		  8.10   	   0.00		
-552.98   	-647.28   	 50.76   	 -35.61		  8.10   	   0.00		
-416.26   	-562.13   	 50.62   	 -25.43		  8.10   	   0.00		
-257.26   	-299.68   	 50.52   	 -30.52		  8.10   	   0.00		
-137.63   	-80.57   	 50.40   	 -30.52		  8.10   	  -5.09		
-76.60   	 -8.54   	 50.27   	 -20.35		  8.08   	 -10.17		
-58.29   	-49.74   	 50.19   	 -25.43		  8.04   	 -10.17		
-58.29   	-112.00   	 50.09   	 -25.43		  8.00   	 -10.17		
-60.12   	-135.80   	 49.99   	 -30.52		  7.96   	   0.00		
-58.59   	-118.71   	 49.87   	 -20.35		  7.96   	   5.09		
-55.24   	-90.33   	 49.79   	 -20.35		  7.98   	  20.35		
-51.27   	-73.85   	 49.70   	 -15.26		  8.06   	  45.78		
-46.69   	-73.55   	 49.64   	 -20.35		  8.24   	  81.38		
-42.72   	-80.26   	 49.56   	 -20.35		  8.57   	 142.42		
-39.37   	-84.84   	 49.48   	 -25.43		  9.14   	 183.11		
-36.93   	-82.09   	 49.38   	 -20.35		  9.87   	 203.46		
-34.79   	-74.46   	 49.30   	 -20.35		 10.68   	 213.63		
-33.26   	-67.14   	 49.22   	 -30.52		 11.54   	 239.06		
-32.65   	-63.17   	 49.09   	 -25.43		 12.49   	 259.41		
-33.26   	-62.87   	 48.99   	 -20.35		 13.53   	 259.41		
-34.48   	-62.87   	 48.91   	 -25.43		 14.57   	 269.58		
-35.71   	-58.90   	 48.81   	 -15.26		 15.65   	 264.50		
-34.79   	-54.63   	 48.75   	 -15.26		 16.70   	 254.32		
-33.57   	-49.74   	 48.69   	 -15.26		 17.72   	 239.06		
-31.74   	-45.17   	 48.63   	 -15.26		 18.68   	 218.72		
-30.21   	-41.20   	 48.57   	 -15.26		 19.55   	 203.46		
-28.99   	-37.54   	 48.50   	 -20.35		 20.37   	 208.54		
-27.47   	-32.96   	 48.42   	 -15.26		 21.20   	 203.46		
-25.63   	-28.08   	 48.36   	 -20.35		 22.01   	 198.37		
-23.19   	-22.28   	 48.28   	 -25.43		 22.81   	 178.03		
-20.14   	-16.78   	 48.18   	 -30.52		 23.52   	 167.85		
-17.09   	-11.90   	 48.06   	 -20.35		 24.19   	 152.59		
-14.04   	 -7.32   	 47.98   	   0.00		 24.80   	 152.59		
-11.29   	 -3.05   	 47.98   	   0.00		 25.41   	 152.59		
 -9.16   	  1.53   	 47.98   	 -10.17		 26.02   	 137.33		
 -8.24   	  6.10   	 47.93   	 -15.26		 26.57   	 132.25		
 -8.24   	 10.68   	 47.87   	 -25.43		 27.10   	 127.16		
 -8.24   	 15.26   	 47.77   	 -15.26		 27.61   	 127.16		
 -7.93   	 20.14   	 47.71   	 -20.35		 28.12   	 122.07		
 -6.71   	 25.63   	 47.63   	 -20.35		 28.61   	 116.99		
 -3.97   	 31.43   	 47.55   	 -20.35		 29.07   	 106.82		
 -0.92   	 37.54   	 47.47   	 -20.35		 29.50   	 106.82		
  2.14   	 44.25   	 47.39   	 -15.26		 29.93   	 101.73		
  3.97   	 50.96   	 47.32   	 -10.17		 30.34   	  96.64		
  4.88   	 57.98   	 47.28   	 -10.17		 30.72   	  76.30		
  5.49   	 65.31   	 47.24   	 -10.17		 31.03   	  76.30		
 11.60   	 81.79   	 47.20   	 -10.17		 31.33   	  55.95		
 17.40   	 90.64   	 47.16   	  -5.09		 31.56   	  45.78		
 23.19   	 99.79   	 47.14   	  -5.09		 31.74   	  30.52		
 27.77   	108.95   	 47.12   	 -15.26		 31.86   	  30.52		
 30.82   	117.80   	 47.06   	  -5.09		 31.98   	  20.35		
 32.65   	126.95   	 47.04(D)	   5.09		 32.06   	  20.35		
 34.48   	136.72   	 47.06   	  10.17		 32.15   	  15.26		
 36.93   	147.40   	 47.10   	  -5.09		 32.21   	  20.35		
 40.59   	159.00   	 47.08   	  20.35		 32.29   	  35.61		
 45.17   	171.51   	 47.16   	  55.95		 32.43   	  55.95		
 50.66   	184.94   	 47.39   	  91.56		 32.66   	  61.04		
 56.46   	198.67   	 47.75   	 116.99		 32.90   	  61.04		
 61.65   	212.71   	 48.22   	 137.33		 33.14   	  50.86		
 65.61   	225.83   	 48.77   	 142.42		 33.35   	  45.78		
 68.66   	238.34   	 49.34   	 152.59		 33.53   	  40.69		
 71.41   	250.55   	 49.95   	 142.42		 33.69   	  30.52		
 73.85   	262.15   	 50.52   	 137.33		 33.81   	  15.26		
 76.29   	272.52   	 51.07   	 116.99		 33.88(S)	  -5.09		
 78.13   	280.46   	 51.54   	 106.82		 33.86   	 -15.26		
 79.04   	285.03   	 51.96   	 106.82		 33.79   	 -30.52		
 79.65   	285.95   	 52.39   	 111.90		 33.67   	 -40.69		
 80.87   	283.81   	 52.84   	 132.25		 33.51   	 -50.86		
 82.40   	277.71   	 53.37   	 142.42		 33.31   	 -61.04		
 83.62   	267.03   	 53.94   	 147.51		 33.06   	 -66.12		
 83.62   	250.85   	 54.53   	 162.77		 32.80   	 -71.21		
 80.87   	228.58   	 55.18   	 172.94		 32.51   	 -66.12		
 73.85   	200.50   	 55.87   	 172.94		 32.25   	 -61.04		
 63.48   	167.85   	 56.56   	 178.03		 32.00   	 -61.04		
 50.96   	132.75   	 57.27   	 172.94		 31.76   	 -55.95		
 38.45   	 97.05   	 57.97   	 167.85		 31.54   	 -55.95		
 27.16   	 61.95   	 58.64   	 167.85		 31.31   	 -40.69		
 17.70   	 28.99   	 59.31   	 167.85		 31.15   	 -35.61		
  9.16   	 -1.53   	 59.98   	 178.03		 31.01   	 -35.61		
  0.61   	-28.69   	 60.69   	 167.85		 30.86   	 -35.61		
 -7.32   	-52.19   	 61.36   	 167.85		 30.72   	 -35.61		
-14.34   	-70.80   	 62.03   	 162.77		 30.58   	 -35.61		
-19.84   	-84.53   	 62.69   	 162.77		 30.44   	 -30.52		
-23.50   	-95.21   	 63.34   	 162.77		 30.32   	 -40.69		
-26.55   	-104.06   	 63.99   	 152.59		 30.15   	 -50.86		
-29.30   	-112.30   	 64.60   	 152.59		 29.95   	 -55.95		
-32.04   	-119.02   	 65.21   	 147.51		 29.73   	 -66.12		
-34.18   	-123.60   	 65.80   	 147.51		 29.46   	 -81.38		
-35.40   	-126.34   	 66.39   	 137.33		 29.14   	 -91.56		
-35.71   	-127.87   	 66.94   	 127.16		 28.77   	-111.90		
-36.62   	-129.70   	 67.45   	 122.07		 28.32   	-137.33		
-38.76   	-132.14   	 67.93   	 122.07		 27.77   	-142.42		
-41.20   	-133.67   	 68.42   	 116.99		 27.20   	-167.85		
-43.33   	-133.36   	 68.89   	 111.90		 26.53   	-183.11		
-43.03   	-130.62   	 69.34   	 111.90		 25.80   	-208.54		
-40.59   	-126.65   	 69.79   	 101.73		 24.96   	-228.89		
-37.23   	-122.99   	 70.19   	  96.64		 24.05   	-249.24		
-34.79   	-121.46   	 70.58   	  96.64		 23.05   	-259.41		
-34.48   	-121.15   	 70.97   	  91.56		 22.01   	-274.67		
-36.01   	-121.77   	 71.33   	  76.30		 20.92   	-284.84		
-37.54   	-121.77   	 71.64   	  61.04		 19.78   	-249.24		
-38.45   	-121.15   	 71.88   	  55.95		 18.78   	-203.46		
-38.15   	-119.63   	 72.11   	  55.95		 17.97   	-193.29		
-37.54   	-118.10   	 72.33   	  45.78		 17.19   	-208.54		
-37.23   	-116.58   	 72.51   	  35.61		 16.36   	-213.63		
-37.23   	-115.36   	 72.65   	  25.43		 15.50   	-198.37		
-37.23   	-114.14   	 72.76   	  25.43		 14.71   	-162.77		
-36.93   	-113.53   	 72.86   	  20.35		 14.06   	-157.68		
-36.93   	-113.83   	 72.94   	  25.43		 13.43   	-167.85		
-36.93   	-115.36   	 73.04   	  20.35		 12.76   	-178.03		
-37.84   	-117.19   	 73.12   	  20.35		 12.04   	-162.77		
-39.06   	-118.71   	 73.20   	  15.26		 11.39   	-157.68		
-40.89   	-119.63   	 73.27   	  -5.09		 10.76   	-152.59		
-42.42   	-119.63   	 73.24   	  -5.09		 10.15   	-162.77		
-43.33   	-119.63   	 73.22   	 -15.26		  9.50   	-172.94		
-43.33   	-119.63   	 73.16   	 -20.35		  8.81   	-157.68		
-42.11   	-118.71   	 73.08   	 -45.78		  8.18   	-147.51		
-39.67   	-116.58   	 72.90   	 -61.04		  7.59   	-142.42		
-36.32   	-113.22   	 72.65   	 -71.21		  7.02   	-152.59		
-32.96   	-110.17   	 72.37   	 -66.12		  6.41   	-178.03		
-31.13   	-108.34   	 72.11   	 -66.12		  5.70   	-178.03		
-30.82   	-108.34   	 71.84   	 -76.30		  4.98   	-167.85		
-31.43   	-109.25   	 71.54   	 -91.56		  4.31   	-162.77		
-31.74   	-109.56   	 71.17   	 -91.56		  3.66   	-152.59		
-31.13   	-109.56   	 70.80   	 -91.56		  3.05   	-137.33		
-30.21   	-108.64   	 70.44   	 -86.47		  2.50   	-101.73		
-28.69   	-107.42   	 70.09   	 -86.47		  2.10   	 -71.21		
-27.16   	-106.20   	 69.75   	 -76.30		  1.81   	 -40.69		
-25.33   	-104.68   	 69.44   	 -71.21		  1.65   	 -20.35		
-23.80   	-103.76   	 69.16   	 -66.12		  1.57   	   5.09		
-23.80   	-104.06   	 68.89   	 -50.86		  1.59   	  35.61		
-25.63   	-105.59   	 68.69   	 -45.78		  1.73   	  55.95		
-28.38   	-107.73   	 68.50   	 -45.78		  1.95   	  71.21		
-30.82   	-109.25   	 68.32   	 -61.04		  2.24   	  81.38		
-31.43   	-109.25   	 68.08   	 -61.04		  2.56   	  86.47		
-30.21   	-108.03   	 67.83   	 -71.21		  2.91   	  86.47		
-28.69   	-106.51   	 67.55   	 -86.47		  3.26   	  86.47		
-28.08   	-105.59   	 67.20   	 -86.47		  3.60   	  71.21		
-28.99   	-106.20   	 66.86   	 -71.21		  3.89   	  55.95		
-30.52   	-106.81   	 66.57   	  N/A		  4.11   	  N/A		
