SAMPLE NUMBER:   27
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
 60.42   	 -4.58   	  4.54   	   0.00		 79.31   	 -20.35		
 36.01   	-17.70   	  4.54   	  -5.09		 79.23   	 -25.43		
 20.14   	-36.62   	  4.52   	   0.00		 79.12   	 -30.52		
 16.17   	-58.90   	  4.52   	 -10.17		 79.00   	 -25.43		
 20.14   	-79.65   	  4.48   	  -5.09		 78.90   	 -20.35		
 23.80   	-97.05   	  4.46   	  -5.09		 78.82   	 -20.35		
 21.06   	-112.30   	  4.44   	   0.00		 78.74   	 -30.52		
 11.60   	-126.65   	  4.44   	   0.00		 78.62   	 -35.61		
 -1.83   	-139.77   	  4.44   	   5.09		 78.47   	 -25.43		
-13.73   	-149.54   	  4.46   	  15.26		 78.37   	 -20.35		
-22.28   	-155.03   	  4.52   	  15.26		 78.29   	 -30.52		
-27.77   	-157.78   	  4.58   	  20.35		 78.17   	 -25.43		
-31.13   	-160.22   	  4.66   	  20.35		 78.07   	 -25.43		
-33.57   	-163.88   	  4.74   	  15.26		 77.97   	 -30.52		
-35.40   	-168.15   	  4.80   	  20.35		 77.84   	 -35.61		
-36.93   	-171.20   	  4.88   	   5.09		 77.70   	 -30.52		
-37.54   	-171.51   	  4.90   	   0.00		 77.58   	 -30.52		
-38.76   	-170.90   	  4.90   	   0.00		 77.46   	 -30.52		
-40.28   	-170.29   	  4.90   	   5.09		 77.33   	 -30.52		
-42.11   	-170.59   	  4.92   	   0.00		 77.21   	 -35.61		
-44.25   	-171.51   	  4.92   	  -5.09		 77.07   	 -40.69		
-45.47   	-171.51   	  4.90   	  10.17		 76.91   	 -30.52		
-45.47   	-169.07   	  4.94   	   5.09		 76.79   	 -30.52		
-44.86   	-165.10   	  4.96   	  10.17		 76.66   	 -30.52		
-43.64   	-160.52   	  5.01   	  20.35		 76.54   	 -35.61		
-43.03   	-156.86   	  5.09   	  15.26		 76.40   	 -30.52		
-43.64   	-155.33   	  5.15   	  30.52		 76.28   	 -35.61		
-44.86   	-157.17   	  5.27   	  30.52		 76.13   	 -35.61		
-45.78   	-164.18   	  5.39   	  45.78		 75.99   	 -35.61		
-44.56   	-175.78   	  5.57   	  45.78		 75.85   	 -35.61		
-36.93   	-188.29   	  5.76   	  50.86		 75.71   	 -30.52		
-13.73   	-192.26   	  5.96   	  55.95		 75.58   	 -35.61		
 38.15   	-174.26   	  6.19   	  66.12		 75.44   	 -40.69		
131.53   	-114.75   	  6.45   	  66.12		 75.28   	 -35.61		
269.78   	  9.46   	  6.71   	  76.30		 75.14   	 -30.52		
437.32   	221.56   	  7.02   	  71.21		 75.01   	 -30.52		
591.74   	541.08   	  7.30   	  71.21		 74.89   	 -40.69		
666.50   	977.17   	  7.59   	  50.86		 74.73   	 -35.61		
595.70   	1494.14   	  7.79   	  35.61		 74.59   	 -30.52		
350.95   	1990.05   	  7.93   	  20.35		 74.47   	 -30.52		
-40.28   	2321.78(R)	  8.02   	   0.00		 74.34   	 -40.69		
-907.29   	2062.68   	  8.02   	  -5.09		 74.18   	 -40.69		
-1174.01   	1495.06   	  8.00   	  -5.09		 74.02   	 -35.61		
-1249.39   	834.96   	  7.98   	 -10.17		 73.88   	 -45.78		
-1136.17   	280.15   	  7.93   	  -5.09		 73.69   	 -45.78		
-883.79   	-29.91   	  7.91(E)	   0.00		 73.51   	 -35.61		
-577.39   	-72.33   	  7.91   	   0.00		 73.37   	 -30.52		
-306.09   	 55.54   	  7.91   	  -5.09		 73.24   	 -30.52		
-126.95   	194.09   	  7.89   	   5.09		 73.12   	 -40.69		
-50.05   	214.54   	  7.91   	  10.17		 72.96   	 -35.61		
-41.50   	 97.35   	  7.96   	   5.09		 72.82   	 -35.61		
-50.05   	-74.16   	  7.98   	  15.26		 72.68   	 -25.43		
-42.11   	-194.40   	  8.04   	  55.95		 72.57   	 -35.61		
-15.87   	-216.67   	  8.26   	 122.07		 72.43   	 -35.61		
 11.29   	-172.73   	  8.75   	 213.63		 72.29   	 -30.52		
 26.25   	-128.17   	  9.60   	 300.10		 72.17   	 -30.52		
 28.38   	-121.77   	 10.80   	 345.88		 72.04   	 -25.43		
 26.25   	-146.79   	 12.19   	 376.40		 71.94   	 -30.52		
 26.55   	-171.81   	 13.69   	 376.40		 71.82   	 -25.43		
 31.13   	-179.14   	 15.20   	 356.05		 71.72   	 -30.52		
 37.54   	-171.81   	 16.62   	 335.71		 71.60   	 -25.43		
 42.72   	-161.74   	 17.97   	 335.71		 71.50   	 -30.52		
 46.69   	-156.56   	 19.31   	 335.71		 71.37   	 -25.43		
 49.74   	-155.64   	 20.65   	 376.40		 71.27   	 -20.35		
 52.80   	-156.56   	 22.16   	 442.52		 71.19   	 -25.43		
 56.15   	-155.64   	 23.93   	 605.29		 71.09   	 -25.43		
 61.95   	-146.48   	 26.35   	 635.81		 70.99   	 -20.35		
 63.48   	-141.30   	 28.89   	 681.58		 70.91   	 -20.35		
 64.39   	-138.24   	 31.62   	 707.02		 70.82   	 -20.35		
 64.70   	-136.41   	 34.45   	 707.02		 70.74   	 -20.35		
 65.31   	-134.58   	 37.27   	 681.58		 70.66   	 -20.35		
 66.53   	-132.75   	 40.00   	 625.63		 70.58   	 -10.17		
 68.36   	-130.62   	 42.50   	 539.16		 70.54   	 -15.26		
 70.80   	-127.87   	 44.66   	 447.61		 70.48   	 -15.26		
 72.94   	-123.60   	 46.45   	 356.05		 70.42   	 -15.26		
 75.07   	-118.10   	 47.87   	 259.41		 70.36   	 -10.17		
 77.51   	-112.00   	 48.91   	 188.20		 70.32   	 -20.35		
 79.96   	-106.20   	 49.66   	 142.42		 70.23   	 -20.35		
 82.70   	-101.01   	 50.23   	  91.56		 70.15   	 -15.26		
 86.06   	-95.83   	 50.60   	  66.12		 70.09   	 -20.35		
 89.11   	-90.33   	 50.86   	  96.64		 70.01   	 -25.43		
 91.25   	-84.84   	 51.25   	 127.16		 69.91   	 -25.43		
 92.47   	-78.74   	 51.76   	 116.99		 69.81   	 -25.43		
 93.38   	-73.24   	 52.23   	 116.99		 69.70   	 -30.52		
 94.30   	-67.44   	 52.70   	 106.82		 69.58   	 -20.35		
 95.83   	-61.65   	 53.12   	  86.47		 69.50   	 -25.43		
 97.96   	-55.54   	 53.47   	  76.30		 69.40   	 -35.61		
100.71   	-49.44   	 53.77   	  61.04		 69.26   	 -30.52		
103.76   	-43.03   	 54.02   	  40.69		 69.14   	 -30.52		
107.73   	-35.40   	 54.18   	  45.78		 69.01   	 -20.35		
112.30   	-26.86   	 54.36   	  61.04		 68.93   	 -30.52		
117.49   	-17.70   	 54.61   	  76.30		 68.81   	 -25.43		
123.60   	 -8.54   	 54.91   	 101.73		 68.71   	 -20.35		
130.00   	 -0.61   	 55.32   	 142.42		 68.63   	 -15.26		
136.72   	  6.71   	 55.89   	 203.46		 68.57   	 -20.35		
143.43   	 14.04   	 56.70   	 254.32		 68.48   	 -25.43		
150.15   	 22.28   	 57.72   	 274.67		 68.38   	 -10.17		
156.56   	 31.43   	 58.82   	 305.19		 68.34   	  -5.09		
163.57   	 41.81   	 60.04   	 300.10		 68.32(D)	  10.17		
172.12   	 52.49   	 61.24   	 249.24		 68.36   	  15.26		
181.88   	 64.39   	 62.24   	 188.20		 68.42   	  35.61		
193.18   	 77.51   	 62.99   	 203.46		 68.57   	  76.30		
204.77   	 93.08   	 63.80   	 284.84		 68.87   	 111.90		
216.98   	110.17   	 64.94   	 315.36		 69.32   	 147.51		
229.49   	129.09   	 66.21   	 289.93		 69.91   	 198.37		
242.31   	149.23   	 67.36   	 264.50		 70.70   	 254.32		
255.13   	170.29   	 68.42   	 223.80		 71.72   	 305.19		
267.03   	191.35   	 69.32   	 183.11		 72.94   	 345.88		
277.71   	212.71   	 70.05   	 147.51		 74.32   	 371.31		
287.17   	234.68   	 70.64   	 106.82		 75.81   	 391.66		
295.72   	257.26   	 71.07   	  66.12		 77.38   	 406.92		
303.04   	279.85   	 71.33   	  20.35		 79.00   	 417.09		
308.53   	302.43   	 71.41(S)	 -15.26		 80.67   	 417.09		
310.97   	323.18   	 71.35   	 -61.04		 82.34   	 406.92		
310.06   	341.80   	 71.11   	-106.82		 83.97   	 406.92		
306.09   	357.67   	 70.68   	-167.85		 85.59   	 406.92		
299.07   	370.48   	 70.01   	-233.98		 87.22   	 401.83		
289.00   	379.94   	 69.07   	-310.27		 88.83   	 406.92		
275.57   	385.74   	 67.83   	-381.48		 90.46   	 406.92		
258.79   	388.18   	 66.31   	-457.78		 92.09   	 422.18		
238.04   	386.05   	 64.48   	-534.08		 93.77   	 422.18		
213.62   	379.33   	 62.34   	-579.86		 95.46   	 427.26		
187.68   	368.04   	 60.02   	-625.63		 97.17   	 437.43		
161.13   	351.56   	 57.52   	-635.81		 98.92   	 437.43		
136.11   	329.59   	 54.97   	-625.63		100.67   	 437.43		
113.22   	301.21   	 52.47   	-584.94		102.42   	 437.43		
 92.47   	267.03   	 50.13   	-528.99		104.17   	 427.26		
 73.85   	227.97   	 48.02   	-457.78		105.88   	 412.00		
 57.37   	185.85   	 46.18   	-386.57		107.53   	 396.74		
 42.72   	143.13   	 44.64   	-315.36		109.11   	 371.31		
 29.60   	101.62   	 43.38   	-259.41		110.60   	 356.05		
 18.01   	 62.26   	 42.34   	-208.54		112.02   	 330.62		
  7.32   	 25.63   	 41.51   	-178.03		113.35   	 300.10		
 -2.75   	 -8.24   	 40.79   	-167.85		114.55   	 264.50		
-11.90   	-38.76   	 40.12   	-162.77		115.60   	 239.06		
-19.84   	-65.61   	 39.47   	-172.94		116.56   	 213.63		
-26.86   	-89.11   	 38.78   	-193.29		117.42   	 178.03		
-33.26   	-109.56   	 38.01   	-198.37		118.13   	 152.59		
-38.76   	-126.65   	 37.21   	-218.72		118.74   	 122.07		
-43.64   	-140.69   	 36.34   	-228.89		119.23   	  91.56		
-48.22   	-151.98   	 35.42   	-239.06		119.59   	  76.30		
-52.19   	-160.52   	 34.47   	-233.98		119.90   	  55.95		
-55.54   	-167.24   	 33.53   	-239.06		120.12   	  30.52		
-57.98   	-172.42   	 32.57   	-228.89		120.24   	  10.17		
-59.81   	-176.70   	 31.66   	-203.46		120.28   	   0.00		
-61.34   	-180.05   	 30.84   	-157.68		120.28   	 -20.35		
-62.26   	-182.50   	 30.21   	-106.82		120.20   	 -40.69		
-63.17   	-184.33   	 29.79   	 -35.61		120.04   	 -45.78		
-63.78   	-184.63   	 29.64   	  15.26		119.86   	 -55.95		
-63.78   	-184.02   	 29.70   	  55.95		119.63   	 -71.21		
-63.48   	-182.50   	 29.93   	  91.56		119.35   	 -81.38		
-62.87   	-180.66   	 30.29   	 188.20		119.02   	 -86.47		
-61.95   	-179.14   	 31.05   	 396.74		118.68   	 -96.64		
-61.04   	-178.53   	 32.63   	 574.77		118.29   	 -96.64		
-59.81   	-177.61   	 34.93   	 625.63		117.90   	-111.90		
-58.59   	-175.78   	 37.44   	 605.29		117.46   	-116.99		
-57.68   	-173.03   	 39.86   	 523.90		116.99   	-122.07		
-56.46   	-169.37   	 41.95   	 345.88		116.50   	-132.25		
-55.24   	-165.71   	 43.34   	 152.59		115.97   	-142.42		
-54.02   	-162.66   	 43.95   	 -61.04		115.40   	-147.51		
-51.88   	-159.91   	 43.70   	-239.06		114.81   	-157.68		
-49.74   	-157.78   	 42.75   	-396.74		114.18   	-157.68		
-47.30   	-155.64   	 41.16   	-508.65		113.55   	-172.94		
-45.78   	-153.81   	 39.12   	-584.94		112.86   	-183.11		
-44.25   	-152.28   	 36.79   	-610.37		112.13   	-193.29		
-42.11   	-150.76   	 34.34   	-610.37		111.35   	-198.37		
-39.37   	-148.62   	 31.90   	-579.86		110.56   	-213.63		
-36.01   	-145.87   	 29.58   	-528.99		109.70   	-223.80		
-32.96   	-143.13   	 27.47   	-457.78		108.81   	-239.06		
-30.52   	-140.69   	 25.64   	-386.57		107.85   	-233.98		
-28.69   	-138.85   	 24.09   	-320.45		106.92   	-244.15		
-27.16   	-137.63   	 22.81   	-259.41		105.94   	-249.24		
-25.94   	-136.41   	 21.77   	-218.72		104.94   	-259.41		
-24.72   	-135.50   	 20.90   	-208.54		103.91   	-254.32		
-24.11   	-134.58   	 20.06   	-213.63		102.89   	-239.06		
-24.41   	-134.28   	 19.21   	-239.06		101.93   	-228.89		
-25.02   	-134.58   	 18.25   	-269.58		101.02   	-208.54		
-25.94   	-134.89   	 17.17   	-295.01		100.18   	-203.46		
-25.94   	-135.19   	 15.99   	-325.53		 99.37   	-183.11		
-25.02   	-134.89   	 14.69   	-330.62		 98.64   	-162.77		
-23.80   	-134.58   	 13.37   	-325.53		 97.99   	-157.68		
-22.89   	-134.89   	 12.07   	-305.19		 97.35   	-142.42		
-22.58   	-135.50   	 10.84   	-274.67		 96.78   	-137.33		
-22.58   	-136.41   	  9.75   	-249.24		 96.24   	-132.25		
-22.89   	-137.02   	  8.75   	-208.54		 95.71   	-132.25		
-22.89   	-137.63   	  7.91   	-167.85		 95.18   	-122.07		
-22.28   	-138.24   	  7.24   	-132.25		 94.69   	-127.16		
-21.97   	-138.85   	  6.71   	 -96.64		 94.18   	-122.07		
-21.97   	-138.85   	  6.33   	 -71.21		 93.69   	-116.99		
-22.58   	-137.63   	  6.04   	 -61.04		 93.22   	-122.07		
-23.50   	-135.80   	  5.80   	 -55.95		 92.74   	-116.99		
-25.02   	-134.28   	  5.57   	 -71.21		 92.27   	-111.90		
-26.55   	-133.97   	  5.29   	 -81.38		 91.82   	-106.82		
-28.08   	-134.28   	  4.96   	-106.82		 91.39   	-111.90		
-28.99   	-134.89   	  4.54   	-122.07		 90.95   	-106.82		
-28.99   	-134.89   	  4.05   	-132.25		 90.52   	 -96.64		
-28.38   	-133.97   	  3.52   	-127.16		 90.13   	 -91.56		
-27.16   	-131.84   	  3.01   	-106.82		 89.77   	 -86.47		
-26.25   	-130.00   	  2.58   	 -76.30		 89.42   	 -81.38		
-25.63   	-128.17   	  2.28   	  N/A		 89.09   	  N/A		
