SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
-17.40   	-68.97   	 56.46   	 -20.35		  6.47   	  45.78		
 -3.05   	-66.53   	 56.38   	 -25.43		  6.65   	  50.86		
  8.85   	-74.16   	 56.28   	 -25.43		  6.86   	  50.86		
 17.70   	-80.87   	 56.17   	 -20.35		  7.06   	  66.12		
 23.80   	-81.18   	 56.09   	 -25.43		  7.32   	  76.30		
 26.25   	-76.60   	 55.99   	 -30.52		  7.63   	  91.56		
 25.94   	-71.11   	 55.87   	 -25.43		  8.00   	 101.73		
 24.11   	-68.05   	 55.77   	 -30.52		  8.40   	 122.07		
 20.75   	-68.36   	 55.65   	 -30.52		  8.89   	 152.59		
 15.87   	-70.50   	 55.52   	 -35.61		  9.50   	 172.94		
 11.60   	-72.63   	 55.38   	 -35.61		 10.19   	 178.03		
 11.60   	-72.02   	 55.24   	 -35.61		 10.91   	 203.46		
 19.53   	-67.14   	 55.10   	 -40.69		 11.72   	 218.72		
 33.87   	-59.81   	 54.93   	 -40.69		 12.59   	 233.98		
 49.74   	-53.71   	 54.77   	 -40.69		 13.53   	 239.06		
 61.04   	-51.57   	 54.61   	 -45.78		 14.49   	 249.24		
 66.22   	-52.49   	 54.43   	 -50.86		 15.48   	 264.50		
 67.75   	-54.63   	 54.22   	 -45.78		 16.54   	 274.67		
 67.44   	-55.85   	 54.04   	 -45.78		 17.64   	 279.75		
 66.53   	-57.37   	 53.86   	 -40.69		 18.76   	 289.93		
 64.70   	-58.90   	 53.69   	 -30.52		 19.92   	 289.93		
 63.17   	-59.51   	 53.57(D)	   0.00		 21.08   	 295.01		
 62.56   	-58.59   	 53.57   	  25.43		 22.26   	 300.10		
 62.87   	-57.07   	 53.67   	  71.21		 23.46   	 289.93		
 63.48   	-57.68   	 53.96   	 122.07		 24.62   	 289.93		
 65.00   	-60.12   	 54.45   	 178.03		 25.78   	 284.84		
 69.58   	-61.34   	 55.16   	 233.98		 26.92   	 279.75		
 78.13   	-58.90   	 56.09   	 295.01		 28.04   	 264.50		
 88.81   	-53.41   	 57.27   	 345.88		 29.09   	 259.41		
 96.74   	-49.44   	 58.66   	 401.83		 30.13   	 244.15		
100.71   	-49.13   	 60.26   	 442.52		 31.11   	 233.98		
103.15   	-51.27   	 62.03   	 478.13		 32.04   	 218.72		
109.25   	-51.57   	 63.95   	 498.47		 32.92   	 208.54		
119.32   	-49.13   	 65.94   	 508.65		 33.75   	 193.29		
130.00   	-45.47   	 67.98   	 503.56		 34.53   	 183.11		
136.11   	-44.25   	 69.99   	 498.47		 35.26   	 162.77		
136.41   	-45.47   	 71.98   	 467.95		 35.91   	 157.68		
133.06   	-48.22   	 73.86   	 437.43		 36.54   	 137.33		
130.62   	-51.27   	 75.60   	 401.83		 37.09   	 127.16		
132.45   	-53.10   	 77.21   	 350.97		 37.60   	 111.90		
138.24   	-54.02   	 78.62   	 305.19		 38.05   	 106.82		
145.57   	-54.32   	 79.84   	 259.41		 38.47   	  91.56		
151.37   	-55.24   	 80.87   	 208.54		 38.84   	  86.47		
155.64   	-57.68   	 81.71   	 162.77		 39.19   	  76.30		
159.91   	-60.73   	 82.36   	 116.99		 39.49   	  71.21		
166.63   	-63.17   	 82.83   	  86.47		 39.78   	  66.12		
174.87   	-65.00   	 83.17   	  50.86		 40.04   	  61.04		
179.75   	-68.05   	 83.38   	  25.43		 40.28   	  55.95		
178.83   	-73.55   	 83.48   	   5.09		 40.51   	  55.95		
174.26   	-79.65   	 83.50   	  -5.09		 40.73   	  50.86		
171.81   	-82.70   	 83.48   	  -5.09		 40.94   	  50.86		
176.09   	-80.57   	 83.46   	 -10.17		 41.14   	  50.86		
185.55   	-75.07   	 83.42   	  -5.09		 41.34   	  50.86		
193.79   	-68.97   	 83.40   	   0.00		 41.55   	  45.78		
195.92   	-64.09   	 83.40   	  20.35		 41.73   	  50.86		
192.57   	-58.29   	 83.48   	  30.52		 41.93   	  45.78		
187.07   	-50.05   	 83.60   	  45.78		 42.12   	  45.78		
181.58   	-39.06   	 83.78   	  61.04		 42.30   	  45.78		
177.61   	-25.94   	 84.03   	  81.38		 42.48   	  45.78		
174.26   	-10.99   	 84.35   	  91.56		 42.67   	  40.69		
169.07   	  6.41   	 84.72   	 101.73		 42.83   	  40.69		
159.00   	 25.63   	 85.13   	 116.99		 42.99   	  40.69		
142.82   	 45.17   	 85.59   	 116.99		 43.15   	  35.61		
120.85   	 62.87   	 86.06   	 127.16		 43.30   	  35.61		
 95.52   	 79.04   	 86.57   	 122.07		 43.44   	  30.52		
 69.58   	 94.30   	 87.06   	 116.99		 43.56   	  25.43		
 45.17   	107.12   	 87.53   	 111.90		 43.66   	  25.43		
 23.19   	115.66   	 87.98   	 106.82		 43.76   	  15.26		
  6.41   	120.24   	 88.40   	  91.56		 43.82   	  15.26		
 -2.75   	121.46   	 88.77   	  76.30		 43.89   	   5.09		
 -4.58   	119.93   	 89.07   	  66.12		 43.91   	   5.09		
 -3.66   	114.75   	 89.34   	  45.78		 43.93(S)	  -5.09		
 -5.49   	104.06   	 89.52   	  25.43		 43.91   	 -10.17		
-11.90   	 88.50   	 89.62   	  10.17		 43.87   	 -15.26		
-21.36   	 72.02   	 89.66(S)	  -5.09		 43.80   	 -25.43		
-30.82   	 58.29   	 89.64   	 -25.43		 43.70   	 -30.52		
-37.84   	 48.52   	 89.54   	 -35.61		 43.58   	 -35.61		
-41.50   	 43.03   	 89.40   	 -55.95		 43.44   	 -50.86		
-41.50   	 40.28   	 89.18   	 -66.12		 43.23   	 -55.95		
-36.93   	 40.28   	 88.91   	 -76.30		 43.01   	 -61.04		
-29.60   	 40.89   	 88.61   	 -86.47		 42.77   	 -76.30		
-22.28   	 40.59   	 88.26   	 -96.64		 42.46   	 -86.47		
-17.70   	 38.15   	 87.87   	-106.82		 42.12   	 -96.64		
-15.56   	 35.71   	 87.45   	-106.82		 41.73   	-106.82		
-14.34   	 34.48   	 87.02   	-116.99		 41.30   	-116.99		
-13.43   	 35.10   	 86.55   	-122.07		 40.83   	-137.33		
-13.43   	 36.32   	 86.06   	-122.07		 40.28   	-147.51		
-15.87   	 36.32   	 85.57   	-132.25		 39.69   	-162.77		
-21.06   	 35.71   	 85.05   	-132.25		 39.04   	-178.03		
-28.08   	 35.71   	 84.52   	-142.42		 38.33   	-193.29		
-35.40   	 36.62   	 83.95   	-152.59		 37.56   	-213.63		
-41.20   	 37.54   	 83.34   	-157.68		 36.70   	-228.89		
-44.25   	 38.15   	 82.71   	-172.94		 35.79   	-244.15		
-42.72   	 38.45   	 82.01   	-183.11		 34.81   	-264.50		
-35.71   	 40.28   	 81.28   	-198.37		 33.75   	-269.58		
-24.72   	 43.95   	 80.49   	-208.54		 32.68   	-289.93		
-12.51   	 49.74   	 79.65   	-208.54		 31.52   	-295.01		
 -3.36   	 55.24   	 78.82   	-203.46		 30.34   	-305.19		
  1.22   	 57.68   	 78.01   	-198.37		 29.11   	-315.36		
  0.61   	 56.15   	 77.21   	-183.11		 27.85   	-320.45		
 -2.75   	 50.96   	 76.48   	-167.85		 26.57   	-325.53		
 -6.71   	 45.78   	 75.81   	-147.51		 25.27   	-325.53		
 -9.77   	 43.33   	 75.22   	-127.16		 23.97   	-325.53		
-12.51   	 43.95   	 74.71   	-106.82		 22.67   	-325.53		
-15.56   	 44.86   	 74.28   	 -81.38		 21.36   	-325.53		
-19.53   	 43.03   	 73.96   	 -61.04		 20.06   	-320.45		
-22.89   	 38.45   	 73.71   	 -45.78		 18.78   	-310.27		
-24.72   	 34.79   	 73.53   	 -25.43		 17.54   	-305.19		
-23.80   	 34.18   	 73.43   	 -15.26		 16.32   	-300.10		
-21.06   	 35.71   	 73.37   	   0.00		 15.12   	-289.93		
-17.70   	 36.62   	 73.37   	   5.09		 13.96   	-279.75		
-14.65   	 34.79   	 73.39   	  10.17		 12.84   	-269.58		
-11.29   	 30.52   	 73.43   	  10.17		 11.76   	-259.41		
 -7.63   	 26.55   	 73.47   	  10.17		 10.72   	-249.24		
 -4.27   	 24.41   	 73.51   	  10.17		  9.73   	-233.98		
 -3.36   	 23.19   	 73.55   	   5.09		  8.79   	-223.80		
 -6.41   	 20.45   	 73.57   	  -5.09		  7.89   	-213.63		
-11.60   	 16.17   	 73.55   	 -10.17		  7.04   	-198.37		
-16.78   	 11.29   	 73.51   	 -15.26		  6.25   	-188.20		
-19.23   	  7.32   	 73.45   	 -30.52		  5.49   	-178.03		
-18.62   	  6.10   	 73.33   	 -30.52		  4.78   	-162.77		
-15.56   	  6.71   	 73.20   	 -40.69		  4.13   	-157.68		
-12.21   	  8.85   	 73.04   	 -45.78		  3.50   	-142.42		
-10.38   	 10.38   	 72.86   	 -55.95		  2.93   	-127.16		
-10.99   	 10.38   	 72.63   	 -55.95		  2.42   	-116.99		
-12.51   	  8.85   	 72.41   	 -55.95		  1.95   	-106.82		
-13.12   	  7.02   	 72.19   	 -61.04		  1.53   	 -91.56		
-12.21   	  6.41   	 71.94   	 -61.04		  1.16   	 -71.21		
-10.38   	  6.41   	 71.70   	 -55.95		  0.87   	 -66.12		
-10.38   	  5.19   	 71.47   	 -55.95		  0.61   	 -45.78		
-14.34   	  1.83   	 71.25   	 -50.86		  0.43   	 -35.61		
-20.75   	 -2.44   	 71.05   	 -50.86		  0.28   	 -25.43		
-26.25   	 -5.19   	 70.84   	 -45.78		  0.18   	 -10.17		
-28.38   	 -5.19   	 70.66   	 -40.69		  0.14(D)	   0.00		
-27.16   	 -4.27   	 70.50   	 -35.61		  0.14   	  10.17		
-25.63   	 -6.10   	 70.36   	 -35.61		  0.18   	  20.35		
-26.25   	-10.68   	 70.21   	 -30.52		  0.26   	  25.43		
-28.08   	-15.87   	 70.09   	 -30.52		  0.37   	  30.52		
-30.52   	-18.62   	 69.97   	 -25.43		  0.49   	  40.69		
-32.35   	-18.31   	 69.87   	 -20.35		  0.65   	  40.69		
-35.40   	-17.09   	 69.79   	 -25.43		  0.81   	  45.78		
-40.89   	-18.92   	 69.68   	 -20.35		  1.00   	  50.86		
-49.74   	-25.02   	 69.60   	 -25.43		  1.20   	  50.86		
-59.81   	-32.96   	 69.50   	 -25.43		  1.40   	  45.78		
-67.75   	-39.98   	 69.40   	 -25.43		  1.59   	  55.95		
-71.72   	-43.95   	 69.30   	 -25.43		  1.81   	  45.78		
-70.80   	-45.17   	 69.20   	 -30.52		  1.99   	  50.86		
-65.61   	-43.64   	 69.07   	 -35.61		  2.20   	  45.78		
-56.46   	-40.59   	 68.93   	 -30.52		  2.38   	  45.78		
-43.95   	-36.01   	 68.81   	 -40.69		  2.56   	  40.69		
-28.99   	-30.82   	 68.65   	 -40.69		  2.73   	  40.69		
-14.65   	-26.25   	 68.48   	 -40.69		  2.89   	  35.61		
 -4.27   	-23.19   	 68.32   	 -45.78		  3.03   	  30.52		
  0.00   	-22.28   	 68.14   	 -50.86		  3.15   	  30.52		
 -2.44   	-23.50   	 67.93   	 -45.78		  3.28   	  25.43		
 -8.85   	-25.94   	 67.75   	 -45.78		  3.38   	  20.35		
-15.26   	-28.38   	 67.57   	 -50.86		  3.46   	  15.26		
-17.70   	-29.30   	 67.36   	 -50.86		  3.52   	  15.26		
-16.48   	-27.16   	 67.16   	 -50.86		  3.58   	  15.26		
-13.73   	-23.50   	 66.96   	 -50.86		  3.64   	   5.09		
-12.21   	-20.45   	 66.75   	 -50.86		  3.66   	  10.17		
-12.21   	-19.53   	 66.55   	 -50.86		  3.70   	   0.00		
-11.29   	-19.53   	 66.35   	 -50.86		  3.70   	   5.09		
 -5.80   	-16.48   	 66.14   	 -45.78		  3.72   	  -5.09		
  6.10   	 -4.27   	 65.96   	 -45.78		  3.70   	   0.00		
 22.28   	 19.84   	 65.78   	 -45.78		  3.70   	  -5.09		
 40.28   	 53.10   	 65.59   	 -40.69		  3.68   	   0.00		
 58.59   	 87.28   	 65.43   	 -40.69		  3.68   	 -10.17		
 76.29   	113.53   	 65.27   	 -40.69		  3.64   	  -5.09		
 93.69   	127.87   	 65.11   	 -35.61		  3.62   	  -5.09		
112.61   	134.28   	 64.96   	 -40.69		  3.60   	  -5.09		
134.89   	142.52   	 64.80   	 -35.61		  3.58   	  -5.09		
160.22   	157.17   	 64.66   	 -35.61		  3.56   	 -10.17		
181.27   	170.29   	 64.52   	 -35.61		  3.52   	  -5.09		
188.60   	168.46   	 64.37   	 -35.61		  3.50   	   0.00		
175.17   	143.43   	 64.23   	 -35.61		  3.50   	  -5.09		
143.43   	100.40   	 64.09   	 -40.69		  3.48   	  -5.09		
105.59   	 54.32   	 63.93   	 -35.61		  3.46   	   0.00		
 72.94   	 20.14   	 63.78   	 -40.69		  3.46   	   0.00		
 50.96   	  1.83   	 63.62   	 -40.69		  3.46   	   0.00		
 38.45   	 -6.10   	 63.46   	 -40.69		  3.46   	   0.00		
 32.35   	-10.99   	 63.30   	 -40.69		  3.46   	   0.00		
 30.82   	-16.78   	 63.13   	 -40.69		  3.46   	   5.09		
 32.35   	-24.11   	 62.97   	 -40.69		  3.48   	   5.09		
 34.48   	-32.04   	 62.81   	 -45.78		  3.50   	   5.09		
 36.01   	-37.84   	 62.62   	 -40.69		  3.52   	   5.09		
 37.23   	-39.98   	 62.46   	 -40.69		  3.54   	   5.09		
 38.45   	-38.15   	 62.30   	 -40.69		  3.56   	  10.17		
 38.76   	-35.10   	 62.14   	 -40.69		  3.60   	   5.09		
 35.10   	-34.48   	 61.97   	 -40.69		  3.62   	  10.17		
 27.77   	-36.93   	 61.81   	 -35.61		  3.66   	  10.17		
 17.70   	-39.37   	 61.67   	 -35.61		  3.70   	  10.17		
  8.54   	-39.37   	 61.53   	 -35.61		  3.74   	  10.17		
  0.31   	-37.54   	 61.38   	 -35.61		  3.78   	  10.17		
 -8.54   	-37.84   	 61.24   	 -35.61		  3.83   	  15.26		
-18.01   	-42.42   	 61.10   	 -35.61		  3.89   	  15.26		
-25.94   	-50.35   	 60.96   	 -30.52		  3.95   	  10.17		
-31.13   	-61.04   	 60.83   	 -35.61		  3.99   	  15.26		
-36.62   	-74.77   	 60.69   	 -35.61		  4.05   	  15.26		
-46.69   	-86.98   	 60.55   	 -30.52		  4.11   	  20.35		
-58.59   	-78.43   	 60.43   	 -35.61		  4.19   	  15.26		
-56.76   	-17.70   	 60.28   	 -35.61		  4.25   	  15.26		
-15.26   	127.26   	 60.14   	 -40.69		  4.31   	  20.35		
 82.40   	372.62   	 59.98   	 -35.61		  4.39   	  20.35		
220.95   	712.28   	 59.84   	 -35.61		  4.48   	  20.35		
349.73   	1110.84   	 59.69   	 -35.61		  4.56   	  20.35		
394.59   	1489.87   	 59.55   	 -35.61		  4.64   	  25.43		
 72.33   	1696.17   	 59.41   	 -40.69		  4.74   	  25.43		
-210.57   	1323.24   	 59.25   	  N/A		  4.84   	  N/A		
