SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RFA     	  RFA'		  RV     	  RV'		
-21.06   	-156.56   	 51.17   	 -25.43		 12.57   	  45.78		
-16.17   	-149.54   	 51.07   	 -25.43		 12.76   	  61.04		
-13.12   	-140.08   	 50.97   	 -25.43		 13.00   	  86.47		
-12.51   	-135.19   	 50.86   	 -25.43		 13.35   	 111.90		
-11.90   	-135.50   	 50.76   	 -25.43		 13.79   	 132.25		
-10.38   	-137.33   	 50.66   	 -30.52		 14.32   	 152.59		
 -7.93   	-137.63   	 50.54   	 -35.61		 14.93   	 162.77		
 -5.19   	-135.19   	 50.40   	 -30.52		 15.58   	 157.68		
 -3.05   	-131.23   	 50.27   	 -30.52		 16.22   	 157.68		
 -1.53   	-126.95   	 50.15   	 -25.43		 16.85   	 167.85		
  1.53   	-118.71   	 50.05   	 -25.43		 17.52   	 172.94		
  3.66   	-113.83   	 49.95   	 -20.35		 18.21   	 178.03		
  6.41   	-108.34   	 49.87   	 -25.43		 18.92   	 183.11		
  8.85   	-103.45   	 49.77   	 -25.43		 19.65   	 193.29		
 10.99   	-99.18   	 49.66   	 -25.43		 20.43   	 203.46		
 12.51   	-95.83   	 49.56   	 -30.52		 21.24   	 203.46		
 13.43   	-92.47   	 49.44   	 -25.43		 22.05   	 213.63		
 14.95   	-88.50   	 49.34   	 -30.52		 22.91   	 208.54		
 16.78   	-84.23   	 49.22   	 -25.43		 23.74   	 203.46		
 18.62   	-79.35   	 49.11   	 -20.35		 24.56   	 198.37		
 20.45   	-74.77   	 49.03   	 -25.43		 25.35   	 208.54		
 22.58   	-69.89   	 48.93   	 -25.43		 26.19   	 208.54		
 24.72   	-65.00   	 48.83   	 -30.52		 27.02   	 183.11		
 27.47   	-59.51   	 48.71   	 -30.52		 27.75   	 142.42		
 30.21   	-54.02   	 48.59   	 -25.43		 28.32   	 157.68		
 32.96   	-47.91   	 48.48   	 -25.43		 28.95   	 178.03		
 35.71   	-41.81   	 48.38   	 -25.43		 29.66   	 162.77		
 38.45   	-34.79   	 48.28   	 -30.52		 30.32   	 147.51		
 42.11   	-27.47   	 48.16   	 -25.43		 30.91   	 147.51		
 46.08   	-19.84   	 48.06   	 -30.52		 31.50   	 127.16		
 50.35   	-12.51   	 47.93   	 -25.43		 32.00   	 101.73		
 54.32   	 -6.10   	 47.83   	 -20.35		 32.41   	  91.56		
 57.98   	  0.92   	 47.75   	 -10.17		 32.78   	  76.30		
 61.34   	  8.85   	 47.71   	 -15.26		 33.08   	  66.12		
 65.00   	 18.31   	 47.65   	  -5.09		 33.35   	  66.12		
 69.27   	 28.99   	 47.63   	  -5.09		 33.61   	  66.12		
 74.46   	 39.67   	 47.61   	   5.09		 33.88   	  55.95		
 79.96   	 49.74   	 47.63   	  25.43		 34.10   	  50.86		
 85.14   	 58.90   	 47.73   	  45.78		 34.30   	  55.95		
 90.33   	 68.97   	 47.91   	  81.38		 34.53   	  50.86		
 95.83   	 80.87   	 48.24   	 122.07		 34.73   	  40.69		
101.62   	 94.91   	 48.73   	 162.77		 34.89   	  35.61		
108.03   	110.47   	 49.38   	 203.46		 35.04   	  35.61		
114.44   	126.34   	 50.19   	 239.06		 35.18   	  30.52		
121.15   	142.52   	 51.15   	 264.50		 35.30   	  25.43		
128.17   	159.61   	 52.21   	 269.58		 35.40   	  25.43		
136.11   	178.83   	 53.29   	 254.32		 35.50   	  25.43		
144.04   	199.28   	 54.30   	 239.06		 35.61   	  25.43		
152.28   	220.34   	 55.26   	 218.72		 35.71   	  30.52		
160.22   	240.78   	 56.13   	 213.63		 35.83   	  45.78		
167.85   	261.23   	 56.99   	 213.63		 36.01   	  50.86		
175.17   	281.98   	 57.84   	 213.63		 36.22   	  66.12		
182.19   	303.04   	 58.70   	 223.80		 36.48   	  71.21		
188.90   	324.10   	 59.59   	 228.89		 36.76   	  66.12		
194.70   	344.85   	 60.51   	 233.98		 37.03   	  55.95		
200.50   	365.60   	 61.44   	 228.89		 37.25   	  55.95		
205.99   	386.66   	 62.36   	 228.89		 37.48   	  61.04		
211.49   	407.10   	 63.28   	 223.80		 37.72   	  81.38		
215.45   	425.42   	 64.17   	 223.80		 38.05   	 106.82		
215.76   	438.54   	 65.07   	 239.06		 38.47   	 127.16		
211.79   	443.73   	 66.02   	 239.06		 38.98   	 111.90		
202.64   	439.76   	 66.98   	 233.98		 39.43   	  91.56		
189.21   	425.11   	 67.91   	 228.89		 39.80   	  55.95		
172.42   	400.09   	 68.83   	 223.80		 40.02   	  25.43		
152.89   	364.69   	 69.73   	 223.80		 40.12   	 -15.26		
130.62   	320.13   	 70.62   	 218.72		 40.06   	 -35.61		
107.12   	268.55   	 71.50   	 213.63		 39.92   	 -40.69		
 83.62   	213.32   	 72.35   	 193.29		 39.76   	 -40.69		
 61.04   	158.08   	 73.12   	 188.20		 39.59   	 -40.69		
 41.20   	105.90   	 73.88   	 203.46		 39.43   	 -20.35		
 23.80   	 57.68   	 74.69   	 203.46		 39.35   	 -10.17		
  8.24   	 14.34   	 75.50   	 162.77		 39.31   	  -5.09		
 -5.19   	-24.72   	 76.15   	 137.33		 39.29   	   0.00		
-17.09   	-59.20   	 76.70   	 152.59		 39.29   	   5.09		
-26.86   	-89.11   	 77.31   	 157.68		 39.31   	   0.00		
-35.10   	-114.14   	 77.94   	 111.90		 39.31   	 -10.17		
-42.72   	-134.58   	 78.39   	  96.64		 39.27   	 -10.17		
-49.74   	-150.76   	 78.78   	 132.25		 39.23   	 -15.26		
-55.85   	-162.96   	 79.31   	 137.33		 39.17   	 -20.35		
-60.12   	-172.42   	 79.86   	 101.73		 39.08   	 -30.52		
-62.26   	-179.14   	 80.26   	  76.30		 38.96   	 -50.86		
-63.48   	-184.33   	 80.57   	  86.47		 38.76   	 -61.04		
-64.39   	-188.60   	 80.92   	  66.12		 38.51   	 -86.47		
-65.61   	-192.26   	 81.18   	  40.69		 38.17   	-101.73		
-67.14   	-195.31   	 81.34   	   5.09		 37.76   	-122.07		
-67.75   	-196.84   	 81.36   	  -5.09		 37.27   	-152.59		
-67.44   	-196.84   	 81.34   	  20.35		 36.66   	-167.85		
-66.83   	-196.23   	 81.42   	  45.78		 35.99   	-188.20		
-66.22   	-195.62   	 81.61   	  55.95		 35.24   	-213.63		
-66.53   	-195.31   	 81.83   	  50.86		 34.38   	-228.89		
-67.44   	-195.62   	 82.03   	  30.52		 33.47   	-213.63		
-68.36   	-195.62   	 82.16   	 -10.17		 32.61   	-223.80		
-68.66   	-194.70   	 82.12   	 -45.78		 31.72   	-279.75		
-68.36   	-193.48   	 81.93   	 -61.04		 30.60   	-305.19		
-67.44   	-191.96   	 81.69   	 -81.38		 29.38   	-310.27		
-66.83   	-190.73   	 81.36   	 -91.56		 28.14   	-315.36		
-65.61   	-189.82   	 81.00   	 -71.21		 26.88   	-305.19		
-64.70   	-188.90   	 80.71   	 -40.69		 25.66   	-289.93		
-63.78   	-187.38   	 80.55   	 -15.26		 24.50   	-274.67		
-62.56   	-185.24   	 80.49   	 -15.26		 23.40   	-264.50		
-61.04   	-182.50   	 80.43   	 -25.43		 22.34   	-244.15		
-59.51   	-179.75   	 80.33   	 -66.12		 21.36   	-228.89		
-57.68   	-177.00   	 80.06   	-111.90		 20.45   	-213.63		
-56.15   	-174.56   	 79.61   	-142.42		 19.59   	-198.37		
-54.93   	-173.65   	 79.04   	-167.85		 18.80   	-178.03		
-54.02   	-173.34   	 78.37   	-178.03		 18.09   	-167.85		
-53.41   	-173.95   	 77.66   	-183.11		 17.42   	-162.77		
-52.19   	-173.65   	 76.93   	-178.03		 16.76   	-162.77		
-50.96   	-173.03   	 76.22   	-172.94		 16.11   	-157.68		
-50.05   	-171.81   	 75.52   	-178.03		 15.48   	-152.59		
-49.44   	-170.59   	 74.81   	-178.03		 14.87   	-147.51		
-49.44   	-169.98   	 74.10   	-178.03		 14.28   	-147.51		
-49.74   	-169.68   	 73.39   	-172.94		 13.69   	-147.51		
-50.35   	-169.37   	 72.70   	-172.94		 13.10   	-162.77		
-50.66   	-169.07   	 72.00   	-172.94		 12.45   	-198.37		
-50.96   	-169.37   	 71.31   	-157.68		 11.66   	-228.89		
-51.57   	-169.68   	 70.68   	-152.59		 10.74   	-223.80		
-51.88   	-169.68   	 70.07   	-137.33		  9.85   	-193.29		
-52.49   	-169.07   	 69.52   	-116.99		  9.07   	-147.51		
-52.80   	-168.46   	 69.05   	-111.90		  8.48   	 -81.38		
-53.41   	-168.76   	 68.61   	-111.90		  8.16   	 -20.35		
-54.02   	-169.68   	 68.16   	-116.99		  8.08   	  20.35		
-54.32   	-170.90   	 67.69   	-127.16		  8.16   	  40.69		
-54.02   	-171.81   	 67.18   	-132.25		  8.32   	  35.61		
-53.41   	-171.20   	 66.65   	-127.16		  8.46   	  25.43		
-52.19   	-170.29   	 66.14   	-116.99		  8.57   	  -5.09		
-51.57   	-169.37   	 65.68   	-101.73		  8.55   	 -45.78		
-51.57   	-168.46   	 65.27   	-101.73		  8.36   	 -61.04		
-51.88   	-168.15   	 64.86   	 -91.56		  8.12   	 -76.30		
-52.80   	-167.85   	 64.50   	 -86.47		  7.81   	 -66.12		
-54.02   	-167.85   	 64.15   	 -86.47		  7.55   	 -50.86		
-54.93   	-167.24   	 63.80   	 -81.38		  7.34   	 -15.26		
-54.02   	-162.96   	 63.48   	 -86.47		  7.28   	  30.52		
-50.05   	-151.98   	 63.13   	 -91.56		  7.41   	  61.04		
-42.72   	-133.67   	 62.77   	 -81.38		  7.65   	  86.47		
-33.57   	-110.47   	 62.44   	 -86.47		  8.00   	  91.56		
-25.94   	-86.06   	 62.10   	 -76.30		  8.36   	  91.56		
-21.67   	-63.17   	 61.79   	 -71.21		  8.73   	  76.30		
-21.36   	-42.42   	 61.51   	 -66.12		  9.03   	  45.78		
-21.97   	-24.72   	 61.24   	 -61.04		  9.22   	  25.43		
-21.36   	-13.12   	 61.00   	 -61.04		  9.32   	   0.00		
-18.31   	-13.43   	 60.75   	 -61.04		  9.32   	 -20.35		
-14.04   	-29.91   	 60.51   	 -61.04		  9.24   	 -30.52		
-10.07   	-58.90   	 60.26   	 -55.95		  9.11   	 -35.61		
 -7.02   	-91.86   	 60.04   	 -61.04		  8.97   	 -40.69		
 -3.66   	-119.02   	 59.80   	 -61.04		  8.81   	 -35.61		
  1.22   	-135.50   	 59.55   	 -61.04		  8.67   	 -25.43		
  6.71   	-141.91   	 59.31   	 -50.86		  8.57   	 -20.35		
  9.46   	-142.21   	 59.10   	 -55.95		  8.48   	  -5.09		
  6.41   	-141.30   	 58.88   	 -50.86		  8.46   	  10.17		
 -4.27   	-143.43   	 58.68   	 -50.86		  8.50   	  15.26		
-20.14   	-151.06   	 58.47   	 -50.86		  8.57   	  30.52		
-37.54   	-164.49   	 58.27   	 -55.95		  8.69   	  35.61		
-51.57   	-179.75   	 58.05   	 -55.95		  8.83   	  45.78		
-60.42   	-192.57   	 57.82   	 -55.95		  9.01   	  50.86		
-64.70   	-200.20   	 57.60   	 -45.78		  9.22   	  45.78		
-65.92   	-203.25   	 57.42   	 -50.86		  9.40   	  40.69		
-65.92   	-204.16   	 57.21   	 -40.69		  9.56   	  40.69		
-65.92   	-204.77   	 57.05   	 -40.69		  9.73   	  35.61		
-66.22   	-204.16   	 56.89   	 -45.78		  9.87   	  25.43		
-66.83   	-202.03   	 56.70   	 -45.78		  9.97   	  10.17		
-67.14   	-198.06   	 56.52   	 -45.78		 10.01   	   5.09		
-67.44   	-193.48   	 56.34   	 -50.86		 10.03   	  -5.09		
-67.44   	-189.82   	 56.13   	 -50.86		 10.01   	 -10.17		
-66.53   	-187.68   	 55.93   	 -50.86		  9.97   	 -25.43		
-65.00   	-186.16   	 55.73   	 -45.78		  9.87   	 -35.61		
-63.17   	-184.33   	 55.54   	 -45.78		  9.73   	 -35.61		
-61.34   	-181.27   	 55.36   	 -45.78		  9.58   	 -25.43		
-59.81   	-177.31   	 55.18   	 -40.69		  9.48   	 -25.43		
-58.59   	-173.03   	 55.02   	 -35.61		  9.38   	 -20.35		
-57.68   	-170.29   	 54.87   	 -35.61		  9.30   	 -10.17		
-56.46   	-171.20   	 54.73   	 -30.52		  9.26   	  -5.09		
-55.24   	-177.92   	 54.61   	 -35.61		  9.24   	   5.09		
-52.80   	-195.31   	 54.47   	 -40.69		  9.26   	  10.17		
-47.00   	-229.80   	 54.30   	 -50.86		  9.30   	  15.26		
-36.93   	-281.98   	 54.10   	 -45.78		  9.36   	  20.35		
-22.28   	-338.13   	 53.92   	 -40.69		  9.44   	  25.43		
 -1.83   	-368.04   	 53.75   	 -30.52		  9.54   	  20.35		
 30.21   	-332.34   	 53.63   	 -30.52		  9.62   	  20.35		
 84.53   	-198.67   	 53.51   	 -30.52		  9.70   	  20.35		
169.98   	 45.78   	 53.39   	 -35.61		  9.79   	  20.35		
280.46   	392.15   	 53.24   	 -40.69		  9.87   	  20.35		
391.54   	816.65   	 53.08   	 -40.69		  9.95   	  15.26		
469.36   	1275.33   	 52.92   	 -45.78		 10.01   	  15.26		
481.87   	1688.23   	 52.74   	 -35.61		 10.07   	  10.17		
260.93   	1956.79   	 52.59   	 -35.61		 10.11   	  15.26		
 51.57   	1696.78   	 52.45   	 -35.61		 10.17   	  10.17		
-175.48   	1239.01   	 52.31   	 -35.61		 10.21   	   0.00		
-368.65   	723.27   	 52.17   	 -40.69		 10.21   	   0.00		
-481.87   	282.59   	 52.00   	 -35.61		 10.21   	 -15.26		
-497.44   	-13.73   	 51.86   	 -35.61		 10.15   	 -15.26		
-433.35   	-166.93   	 51.72   	 -30.52		 10.09   	 -15.26		
-330.81   	-216.06   	 51.60   	 -30.52		 10.03   	 -10.17		
-230.10   	-202.94   	 51.47   	 -35.61		  9.99   	   0.00		
-152.89   	-161.74   	 51.33   	 -35.61		  9.99   	  20.35		
-102.54   	-119.63   	 51.19   	 -40.69		 10.07   	  40.69		
-72.02   	-97.66   	 51.03   	 -35.61		 10.23   	  50.86		
-54.02   	-103.76   	 50.88   	 -30.52		 10.44   	  66.12		
-43.03   	-129.39   	 50.76   	 -30.52		 10.70   	  81.38		
-35.40   	-155.33   	 50.64   	  N/A		 11.03   	  N/A		
