SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
 41.50   	134.58   	 47.02   	 -66.12		  0.81   	 183.11		
 45.17   	128.17   	 46.75   	 -55.95		  1.55   	 -25.43		
 50.35   	123.60   	 46.53   	 -50.86		  1.44   	-101.73		
 58.90   	119.93   	 46.33   	 -50.86		  1.04   	  40.69		
 71.11   	113.53   	 46.12   	 -30.52		  1.20   	 111.90		
 84.53   	100.40   	 46.00   	 -35.61		  1.65   	  61.04		
 93.08   	 80.26   	 45.86   	 -30.52		  1.89   	 -45.78		
 91.86   	 57.98   	 45.74   	 -25.43		  1.71   	 -35.61		
 78.74   	 39.37   	 45.64   	 -25.43		  1.57   	 106.82		
 55.54   	 25.33   	 45.53   	 -25.43		  1.99   	  81.38		
 25.63   	 14.04   	 45.43   	 -25.43		  2.32   	 -86.47		
 -6.71   	  1.83   	 45.33   	 -30.52		  1.97   	 -40.69		
-37.54   	-12.21   	 45.21   	 -25.43		  1.81   	  96.64		
-60.73   	-25.94   	 45.11   	 -30.52		  2.20   	  66.12		
-72.33   	-34.79   	 44.98   	 -40.69		  2.46   	 -40.69		
-71.41   	-35.71   	 44.82   	 -45.78		  2.30   	 -25.43		
-63.78   	-30.52   	 44.64   	 -45.78		  2.20   	  50.86		
-57.07   	-24.41   	 44.46   	 -40.69		  2.40   	  76.30		
-56.46   	-21.06   	 44.29   	 -50.86		  2.71   	  25.43		
-59.81   	-21.06   	 44.09   	 -55.95		  2.81   	 -25.43		
-63.78   	-21.67   	 43.87   	 -50.86		  2.71   	   5.09		
-65.31   	-20.75   	 43.66   	 -50.86		  2.73   	  71.21		
-65.61   	-18.62   	 43.46   	 -50.86		  3.01   	  55.95		
-69.27   	-18.01   	 43.26   	 -45.78		  3.23   	 -10.17		
-80.87   	-21.06   	 43.07   	 -45.78		  3.19   	 -25.43		
-98.57   	-23.19   	 42.89   	 -45.78		  3.09   	  30.52		
-109.86   	-11.60   	 42.71   	 -35.61		  3.21   	  50.86		
-93.69   	 31.43   	 42.56   	 -45.78		  3.42   	  15.26		
-29.91   	125.12   	 42.38   	 -35.61		  3.48   	 -30.52		
 82.70   	281.37   	 42.24   	 -35.61		  3.36   	  20.35		
213.32   	491.33   	 42.10   	 -35.61		  3.44(E)	  61.04		
299.38   	701.29   	 41.95   	 -35.61		  3.68   	 -10.17		
280.15   	808.41(R)	 41.81   	 -50.86		  3.64   	  61.04		
-61.04   	406.19   	 41.61   	 -30.52		  3.89   	  50.86		
-246.58   	-33.87   	 41.49   	 -20.35		  4.09   	 -20.35		
-342.10   	-434.27   	 41.40   	 -20.35		  4.01   	  45.78		
-339.66   	-648.80   	 41.32   	 -25.43		  4.19   	 122.07		
-287.78   	-647.58   	 41.22   	 -25.43		  4.68   	  50.86		
-243.53   	-513.61   	 41.12   	 -20.35		  4.88   	  15.26		
-225.22   	-358.28   	 41.04   	 -20.35		  4.94   	 101.73		
-212.71   	-244.75   	 40.96   	 -35.61		  5.35   	 137.33		
-179.14   	-170.59   	 40.81   	 -30.52		  5.90   	  55.95		
-120.85   	-105.59   	 40.69   	 -20.35		  6.12   	  55.95		
-60.12   	-36.32   	 40.61   	 -35.61		  6.35   	 122.07		
-22.28   	 22.89   	 40.47   	 -50.86		  6.84   	 167.85		
-14.34   	 53.71   	 40.26   	 -35.61		  7.51   	 218.72		
-23.19   	 55.24   	 40.12   	 -30.52		  8.38   	 289.93		
-31.13   	 44.56   	 40.00   	 -40.69		  9.54   	 300.10		
-29.91   	 39.06   	 39.84   	 -45.78		 10.74   	 264.50		
-21.97   	 44.56   	 39.65   	 -45.78		 11.80   	 244.15		
-13.43   	 57.07   	 39.47   	 -50.86		 12.78   	 213.63		
 -8.85   	 69.27   	 39.27   	 -50.86		 13.63   	 244.15		
 -8.24   	 75.99   	 39.06   	 -50.86		 14.61   	 330.62		
 -8.54   	 77.51   	 38.86   	 -61.04		 15.93   	 366.22		
 -7.63   	 76.90   	 38.62   	 -61.04		 17.40   	 305.19		
 -4.58   	 77.82   	 38.37   	 -66.12		 18.62   	 315.36		
 -0.92   	 80.26   	 38.11   	 -76.30		 19.88   	 345.88		
  2.75   	 83.62   	 37.80   	-101.73		 21.26   	 620.55		
  8.54   	 90.03   	 37.40   	 -15.26		 23.74   	 295.01		
 10.38   	 93.08   	 37.33(D)	  50.86		 24.92   	 198.37		
 11.60   	 95.21   	 37.54   	 152.59		 25.72   	 188.20		
 11.60   	 96.44   	 38.15   	 269.58		 26.47   	 223.80		
 12.21   	 97.66   	 39.23   	 442.52		 27.37   	 142.42		
 14.04   	100.10   	 41.00   	 600.20		 27.93   	  61.04		
 16.78   	104.06   	 43.40   	 722.28		 28.18   	  91.56		
 19.84   	108.95   	 46.29   	 824.00		 28.55   	 111.90		
 22.89   	113.22   	 49.58   	 874.87		 28.99   	  45.78		
 26.55   	115.97   	 53.08   	 869.78		 29.18   	 -35.61		
 31.43   	118.10   	 56.56   	 813.83		 29.03   	 -35.61		
 37.84   	120.85   	 59.82   	 722.28		 28.89   	 -15.26		
 45.47   	125.43   	 62.71   	 574.77		 28.83   	 -50.86		
 51.88   	131.84   	 65.00   	 417.09		 28.63   	 -91.56		
 55.54   	138.55   	 66.67   	 244.15		 28.26   	 -76.30		
 57.37   	144.35   	 67.65   	  66.12		 27.96   	 -45.78		
 59.20   	149.23   	 67.91   	-101.73		 27.77   	 -66.12		
 63.17   	154.42   	 67.51   	-223.80		 27.51   	 -96.64		
 69.89   	161.44   	 66.61   	-310.27		 27.12   	 -71.21		
 77.82   	169.98   	 65.37   	-376.40		 26.84   	 -45.78		
 84.84   	178.83   	 63.87   	-396.74		 26.65   	 -55.95		
 89.72   	187.68   	 62.28   	-371.31		 26.43   	 -25.43		
 92.77   	195.92   	 60.79   	-325.53		 26.33   	 -10.17		
 95.52   	204.77   	 59.49   	-249.24		 26.29   	   0.00		
 99.18   	214.54   	 58.49   	-208.54		 26.29   	  61.04		
110.17   	235.60   	 57.66   	  45.78		 26.53   	  50.86		
115.97   	246.89   	 57.84   	 147.51		 26.73   	  45.78		
120.85   	258.79   	 58.43   	 239.06		 26.92   	  55.95		
124.21   	271.91   	 59.39   	 300.10		 27.14   	  91.56		
125.73   	285.03   	 60.59   	 340.79		 27.51   	 137.33		
125.73   	297.55   	 61.95   	 361.14		 28.06   	 106.82		
125.73   	309.14   	 63.40   	 376.40		 28.48   	  25.43		
127.26   	321.35   	 64.90   	 361.14		 28.59   	 127.16		
130.31   	335.08   	 66.35   	 325.53		 29.09   	 167.85		
134.89   	350.65   	 67.65   	 289.93		 29.77   	  71.21		
138.55   	365.91   	 68.81   	 244.15		 30.05   	  45.78		
139.77   	379.94   	 69.79   	 188.20		 30.23   	  45.78		
138.24   	391.24   	 70.54   	 127.16		 30.42   	 116.99		
135.80   	400.09   	 71.05   	  55.95		 30.88   	  91.56		
134.28   	406.49   	 71.27   	   5.09		 31.25   	   5.09		
133.36   	409.24   	 71.29(S)	 -50.86		 31.27   	  25.43		
130.92   	405.88   	 71.09   	-106.82		 31.37   	  71.21		
123.60   	394.59   	 70.66   	-147.51		 31.66(S)	   0.00		
109.86   	374.45   	 70.07   	-142.42		 31.66   	 -76.30		
 90.64   	346.07   	 69.50   	-152.59		 31.35   	 -61.04		
 68.66   	312.50   	 68.89   	-162.77		 31.11   	  15.26		
 46.69   	275.88   	 68.24   	-162.77		 31.17   	  25.43		
 25.94   	237.73   	 67.59   	-137.33		 31.27   	 -86.47		
  7.63   	199.89   	 67.04   	-122.07		 30.93   	-116.99		
 -8.54   	164.18   	 66.55   	-157.68		 30.46   	 -96.64		
-32.04   	105.90   	 65.92   	 -35.61		 30.07   	-152.59		
-40.59   	 83.62   	 65.78   	 -15.26		 29.46   	-111.90		
-47.91   	 64.09   	 65.72   	   5.09		 29.01   	 -25.43		
-54.93   	 46.39   	 65.74   	  10.17		 28.91   	 -35.61		
-61.04   	 31.43   	 65.78   	  30.52		 28.77   	 -86.47		
-64.70   	 20.75   	 65.90   	  35.61		 28.42   	 -91.56		
-65.92   	 14.65   	 66.04   	  20.35		 28.06   	 -61.04		
-65.61   	 11.60   	 66.12   	  15.26		 27.81   	 -66.12		
-65.31   	  9.77   	 66.18   	   0.00		 27.55   	-101.73		
-66.22   	  7.32   	 66.18   	 -10.17		 27.14   	-111.90		
-68.05   	  4.88   	 66.14   	 -25.43		 26.69   	 -86.47		
-69.58   	  2.44   	 66.04   	 -55.95		 26.35   	 -66.12		
-69.27   	  1.22   	 65.82   	 -76.30		 26.08   	-137.33		
-68.05   	  0.61   	 65.51   	 -96.64		 25.53   	-198.37		
-66.53   	  0.31   	 65.13   	-116.99		 24.74   	-142.42		
-65.31   	  0.31   	 64.66   	-142.42		 24.17   	-142.42		
-65.00   	  1.22   	 64.09   	-152.59		 23.60   	-228.89		
-64.70   	  2.14   	 63.48   	-172.94		 22.69   	-264.50		
-64.09   	  2.75   	 62.79   	-183.11		 21.63   	-254.32		
-63.48   	  1.83   	 62.05   	-193.29		 20.61   	-188.20		
-62.87   	 -0.61   	 61.28   	-213.63		 19.86   	-193.29		
-61.95   	 -3.66   	 60.43   	-239.06		 19.08   	-239.06		
-61.04   	 -5.19   	 59.47   	-249.24		 18.13   	-274.67		
-59.51   	 -5.19   	 58.47   	-264.50		 17.03   	-325.53		
-57.07   	 -3.66   	 57.42   	-274.67		 15.73   	-350.97		
-54.93   	 -2.44   	 56.32   	-279.75		 14.32   	-361.14		
-54.02   	 -2.44   	 55.20   	-254.32		 12.88   	-437.43		
-54.63   	 -3.66   	 54.18   	-218.72		 11.13   	-590.03		
-55.85   	 -5.19   	 53.31   	-172.94		  8.77   	-345.88		
-57.07   	 -7.02   	 52.61   	-137.33		  7.39   	-162.77		
-57.07   	 -8.85   	 52.06   	 -55.95		  6.73   	-564.60		
-56.46   	-10.38   	 51.84   	 -25.43		  4.48   	-513.73		
-55.85   	-10.68   	 51.74   	  -5.09		  2.42   	-228.89		
-56.46   	-10.38   	 51.72   	  71.21		  1.51   	-218.72		
-57.68   	-10.07   	 52.00   	  81.38		  0.63   	-116.99		
-58.90   	-11.29   	 52.33   	  66.12		  0.16   	-239.06		
-59.51   	-13.43   	 52.59   	  76.30		 -0.79   	-549.34		
-59.20   	-15.26   	 52.90   	  61.04		 -2.99   	-269.58		
-58.59   	-15.87   	 53.14   	  30.52		 -4.07   	 101.73		End----------
-58.29   	-14.34   	 53.27   	  10.17		 -3.66   	-116.99		
-59.20   	-11.60   	 53.31   	 -15.26		 -4.13   	-406.92		
-61.34   	 -9.77   	 53.24   	 -50.86		 -5.76   	-249.24		
-63.48   	-10.07   	 53.04   	 -76.30		 -6.75   	  20.35		
-65.00   	-13.12   	 52.74   	 -91.56		 -6.67   	  61.04		
-65.92   	-16.78   	 52.37   	-116.99		 -6.43   	 -86.47		
-65.61   	-18.92   	 51.90   	-132.25		 -6.78   	-116.99		
-65.00   	-18.62   	 51.37   	-137.33		 -7.24   	  86.47		
-64.70   	-17.09   	 50.82   	-127.16		 -6.90   	 223.80		
-66.22   	-16.78   	 50.32   	-122.07		 -6.00   	 122.07		
-68.66   	-19.23   	 49.83   	-106.82		 -5.51   	  55.95		
-71.41   	-23.50   	 49.40   	 -86.47		 -5.29   	 172.94		
-72.33   	-25.94   	 49.05   	 -66.12		 -4.60   	 274.67		
-70.50   	-23.50   	 48.79   	 -40.69		 -3.50   	 213.63		
-65.92   	-15.26   	 48.63   	 -25.43		 -2.64   	 101.73		
-58.90   	 -3.05   	 48.52   	 -10.17		 -2.24   	  91.56		
-50.66   	 12.51   	 48.48   	   0.00		 -1.87   	 142.42		
-40.89   	 31.74   	 48.48   	  15.26		 -1.30   	  96.64		
-30.21   	 54.63   	 48.55   	  15.26		 -0.92   	 -15.26		
-19.84   	 79.04   	 48.61   	  20.35		 -0.98   	 -15.26		
-11.29   	 99.18   	 48.69   	  15.26		 -1.04   	  71.21		
 -5.19   	109.56   	 48.75   	  15.26		 -0.75   	  81.38		
 -1.53   	109.56   	 48.81   	  -5.09		 -0.43   	  40.69		
  2.14   	104.98   	 48.79   	 -15.26		 -0.26   	  10.17		
  7.32   	101.93   	 48.73   	 -25.43		 -0.22   	  -5.09		
 15.87   	101.93   	 48.63   	 -25.43		 -0.24   	 106.82		
 28.38   	100.71   	 48.52   	 -50.86		  0.18   	 203.46		
 42.42   	 92.47   	 48.32   	 -61.04		  1.00   	  25.43		
 53.10   	 74.77   	 48.08   	 -71.21		  1.10   	-172.94		
 55.54   	 50.96   	 47.79   	 -66.12		  0.41   	 -45.78		
 47.00   	 28.99   	 47.53   	 -91.56		  0.22   	 345.88		
 27.47   	 12.21   	 47.16   	 -76.30		  1.61   	 325.53		
 -0.31   	 -0.92   	 46.86   	 -66.12		  2.91   	-111.90		
-32.04   	-13.73   	 46.59   	 -86.47		  2.46   	-376.40		
-61.65   	-28.38   	 46.25   	 -50.86		  0.96   	-228.89		
-83.31   	-42.42   	 46.04   	 -25.43		  0.04   	 457.78		
-93.08   	-51.57   	 45.94   	 -66.12		  1.87   	 452.69		
-90.94   	-51.88   	 45.68   	 -55.95		  3.68   	-839.26		
-82.40   	-45.78   	 45.45   	   5.09		  0.33   	-325.53		
-75.07   	-39.06   	 45.47   	 -66.12		 -0.98   	1180.06		
-72.94   	-35.40   	 45.21   	 -35.61		  3.74   	 157.68		
-75.07   	-35.71   	 45.07   	  20.35		  4.37   	-793.49		
-77.82   	-36.32   	 45.15   	 -35.61		  1.20   	-137.33		
-78.43   	-35.40   	 45.00   	 -15.26		  0.65   	 432.35		
-77.51   	-33.57   	 44.94   	 -15.26		  2.38   	 518.82		
-77.51   	-33.26   	 44.88   	 -20.35		  4.46   	 -45.78		
-82.40   	-36.93   	 44.80   	 -20.35		  4.27   	-447.61		
-93.69   	-41.81   	 44.72   	 -45.78		  2.48   	 178.03		
-106.51   	-38.45   	 44.54   	 -15.26		  3.19   	 554.42		
-107.12   	-11.60   	 44.48   	 -15.26		  5.41   	  66.12		
-75.38   	 56.76   	 44.41   	 -35.61		  5.68   	-198.37		
  2.14   	181.58   	 44.27   	 -30.52		  4.88   	 264.50		
116.88   	363.16   	 44.15   	 -35.61		  5.94   	 422.18		
227.05   	571.29   	 44.01   	 -40.69		  7.63   	 -71.21		
269.47   	727.84   	 43.85   	 -71.21		  7.34   	-142.42		
 42.72   	525.51   	 43.56   	 -40.69		  6.78   	 193.29		
-145.87   	152.89   	 43.40   	  N/A		  7.55   	  N/A		
