SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
-32.35   	-120.85   	 64.90   	 -45.78		  3.70   	 -35.61		
-32.65   	-121.77   	 64.72   	 -35.61		  3.56   	 -25.43		
-33.26   	-122.99   	 64.58   	 -20.35		  3.46   	 -25.43		
-34.18   	-124.51   	 64.50   	 -20.35		  3.36   	 -20.35		
-34.48   	-125.73   	 64.41   	 -10.17		  3.28   	 -10.17		
-33.87   	-126.04   	 64.37   	 -20.35		  3.23   	  -5.09		
-30.52   	-124.82   	 64.29   	 -30.52		  3.21(D)	   0.00		
-28.99   	-124.51   	 64.17   	 -30.52		  3.21   	   5.09		
-28.38   	-124.51   	 64.05   	 -40.69		  3.23   	   5.09		
-29.30   	-124.51   	 63.89   	 -45.78		  3.26   	  15.26		
-30.52   	-124.21   	 63.70   	 -55.95		  3.32   	  15.26		
-31.74   	-123.90   	 63.48   	 -55.95		  3.38   	  20.35		
-32.04   	-123.60   	 63.26   	 -66.12		  3.46   	  20.35		
-31.74   	-124.21   	 62.99   	 -66.12		  3.54   	  25.43		
-30.82   	-125.12   	 62.73   	 -66.12		  3.64   	  25.43		
-30.21   	-126.34   	 62.46   	 -66.12		  3.74   	  20.35		
-29.60   	-127.87   	 62.20   	 -71.21		  3.83   	  25.43		
-28.69   	-130.00   	 61.91   	 -61.04		  3.93   	  25.43		
-26.55   	-133.36   	 61.67   	 -66.12		  4.03   	  20.35		
-22.89   	-136.11   	 61.40   	 -61.04		  4.11   	  25.43		
-17.40   	-137.33   	 61.16   	 -55.95		  4.21   	  30.52		
 -9.77   	-135.19   	 60.94   	 -55.95		  4.33   	  25.43		
 -0.61   	-130.92   	 60.71   	 -55.95		  4.44   	  25.43		
 10.38   	-126.04   	 60.49   	 -50.86		  4.54   	  20.35		
 21.67   	-120.85   	 60.28   	 -45.78		  4.62   	  25.43		
 31.43   	-111.08   	 60.10   	 -45.78		  4.72   	  15.26		
 37.84   	-91.25   	 59.92   	 -35.61		  4.78   	  20.35		
 40.59   	-58.90   	 59.78   	 -40.69		  4.86   	  15.26		
 41.81   	-20.45   	 59.61   	 -40.69		  4.92   	  10.17		
 42.11   	 11.60   	 59.45   	 -40.69		  4.96   	  10.17		
 42.11   	 24.11   	 59.29   	 -40.69		  5.01   	  10.17		
 39.67   	 11.29   	 59.12   	 -40.69		  5.05   	   5.09		
 35.10   	-19.23   	 58.96   	 -40.69		  5.07   	   5.09		
 29.60   	-52.80   	 58.80   	 -40.69		  5.09   	  10.17		
 25.94   	-75.99   	 58.64   	 -45.78		  5.13   	   5.09		
 23.80   	-83.62   	 58.45   	 -40.69		  5.15   	   5.09		
 21.06   	-79.65   	 58.29   	 -35.61		  5.17   	  10.17		
 14.04   	-73.24   	 58.15   	 -40.69		  5.21   	  10.17		
  1.53   	-73.24   	 57.99   	 -40.69		  5.25   	  10.17		
-14.04   	-81.79   	 57.82   	 -35.61		  5.29   	   5.09		
-28.08   	-95.83   	 57.68   	 -35.61		  5.31   	  10.17		
-37.84   	-109.25   	 57.54   	 -35.61		  5.35   	  10.17		
-42.42   	-116.88   	 57.40   	 -30.52		  5.39   	   0.00		
-43.95   	-118.10   	 57.27   	 -35.61		  5.39   	   5.09		
-45.17   	-115.36   	 57.13   	 -30.52		  5.41   	   5.09		
-47.00   	-113.22   	 57.01   	 -30.52		  5.43   	  -5.09		
-49.44   	-113.22   	 56.89   	 -30.52		  5.41   	   0.00		
-50.96   	-115.36   	 56.76   	 -30.52		  5.41   	  -5.09		
-50.96   	-116.58   	 56.64   	 -40.69		  5.39   	   0.00		
-49.44   	-118.10   	 56.48   	 -35.61		  5.39   	   0.00		
-47.91   	-121.77   	 56.34   	 -40.69		  5.39   	   0.00		
-46.69   	-129.39   	 56.17   	 -45.78		  5.39(E)	  10.17		
-44.86   	-134.58   	 55.99   	 -40.69		  5.43   	  10.17		
-41.20   	-126.04   	 55.83   	 -45.78		  5.47   	  20.35		
-32.35   	-94.60   	 55.65   	 -50.86		  5.55   	  20.35		
-13.73   	-37.84   	 55.44   	 -45.78		  5.64   	  25.43		
 18.62   	 42.72   	 55.26   	 -50.86		  5.74   	  30.52		
 66.83   	157.47   	 55.06   	 -50.86		  5.86   	  30.52		
126.65   	323.49   	 54.85   	 -50.86		  5.98   	  35.61		
185.55   	539.86   	 54.65   	 -45.78		  6.12   	  35.61		
226.44   	767.82   	 54.47   	 -55.95		  6.27   	  45.78		
204.77   	987.85(R)	 54.24   	 -50.86		  6.45   	  50.86		
146.48   	922.24   	 54.04   	 -45.78		  6.65   	  45.78		
 72.02   	795.90   	 53.86   	 -40.69		  6.84   	  45.78		
 -9.16   	667.42   	 53.69   	 -35.61		  7.02   	  40.69		
-93.38   	555.11   	 53.55   	 -30.52		  7.18   	  40.69		
-176.39   	440.37   	 53.43   	 -25.43		  7.34   	  40.69		
-245.06   	303.96   	 53.33   	 -20.35		  7.51   	  40.69		
-280.15   	161.13   	 53.24   	 -15.26		  7.67   	  30.52		
-271.30   	 49.13   	 53.18   	 -20.35		  7.79   	  30.52		
-225.52   	 -9.46   	 53.10   	 -15.26		  7.91   	  30.52		
-166.32   	-25.02   	 53.04   	 -20.35		  8.04   	  20.35		
-117.49   	-25.33   	 52.96   	 -20.35		  8.12   	  20.35		
-89.11   	-29.91   	 52.88   	 -20.35		  8.20   	  20.35		
-76.29   	-42.11   	 52.80   	 -25.43		  8.28   	  20.35		
-68.36   	-57.68   	 52.70   	 -30.52		  8.36   	  20.35		
-58.59   	-75.07   	 52.57   	 -35.61		  8.44   	  25.43		
-47.30   	-93.38   	 52.43   	 -40.69		  8.55   	  25.43		
-37.84   	-109.56   	 52.27   	 -40.69		  8.65   	  25.43		
-32.65   	-118.41   	 52.11   	 -45.78		  8.75   	  35.61		
-31.74   	-118.71   	 51.92   	 -40.69		  8.89   	  45.78		
-32.35   	-114.14   	 51.76   	 -50.86		  9.07   	  61.04		
-32.35   	-110.17   	 51.56   	 -50.86		  9.32   	  81.38		
-30.52   	-108.03   	 51.35   	 -50.86		  9.64   	  86.47		
-27.77   	-106.51   	 51.15   	 -45.78		  9.99   	  91.56		
-24.72   	-103.15   	 50.97   	 -50.86		 10.36   	 116.99		
-21.06   	-93.38   	 50.76   	 -50.86		 10.82   	 116.99		
-20.14   	-89.72   	 50.56   	 -35.61		 11.29   	 122.07		
-19.23   	-87.89   	 50.42   	 -35.61		 11.78   	 132.25		
-18.31   	-86.98   	 50.27   	 -20.35		 12.31   	 137.33		
-17.09   	-86.36   	 50.19   	  -5.09		 12.86   	 137.33		
-15.56   	-84.84   	 50.17(D)	  10.17		 13.41   	 142.42		
-14.04   	-82.40   	 50.21   	  40.69		 13.98   	 142.42		
-12.21   	-79.35   	 50.38   	  71.21		 14.55   	 152.59		
-10.38   	-76.29   	 50.66   	 116.99		 15.16   	 152.59		
 -8.54   	-74.16   	 51.13   	 178.03		 15.77   	 152.59		
 -7.32   	-71.41   	 51.84   	 244.15		 16.38   	 147.51		
 -5.80   	-68.05   	 52.82   	 320.45		 16.97   	 142.42		
 -4.27   	-63.48   	 54.10   	 386.57		 17.54   	 147.51		
 -2.44   	-57.98   	 55.65   	 447.61		 18.13   	 142.42		
 -0.31   	-52.80   	 57.44   	 498.47		 18.70   	 142.42		
  1.83   	-48.52   	 59.43   	 528.99		 19.27   	 142.42		
  3.66   	-45.78   	 61.55   	 539.16		 19.84   	 132.25		
  5.80   	-43.33   	 63.70   	 539.16		 20.37   	 132.25		
  8.85   	-39.98   	 65.86   	 503.56		 20.90   	 122.07		
 12.21   	-35.71   	 67.87   	 462.87		 21.38   	 116.99		
 16.17   	-29.91   	 69.73   	 401.83		 21.85   	 116.99		
 20.45   	-23.19   	 71.33   	 320.45		 22.32   	 111.90		
 24.41   	-15.87   	 72.61   	 244.15		 22.77   	 106.82		
 28.38   	 -8.54   	 73.59   	 162.77		 23.19   	 101.73		
 31.74   	 -1.53   	 74.24   	  25.43		 23.60   	 101.73		
 36.93   	 12.82   	 74.34   	 -35.61		 24.01   	  96.64		
 39.67   	 20.75   	 74.20   	 -76.30		 24.39   	  91.56		
 43.64   	 30.21   	 73.90   	-106.82		 24.76   	  86.47		
 48.83   	 41.20   	 73.47   	-122.07		 25.11   	  86.47		
 54.32   	 53.41   	 72.98   	-116.99		 25.45   	  81.38		
 59.81   	 66.53   	 72.51   	-106.82		 25.78   	  81.38		
 65.31   	 80.57   	 72.09   	 -81.38		 26.10   	  76.30		
 70.80   	 94.91   	 71.76   	 -50.86		 26.41   	  76.30		
 76.90   	110.47   	 71.56   	 -15.26		 26.71   	  76.30		
 83.31   	126.95   	 71.50   	  25.43		 27.02   	  76.30		
 89.72   	144.65   	 71.60   	  66.12		 27.32   	  76.30		
 96.44   	163.88   	 71.86   	 106.82		 27.63   	  81.38		
102.84   	184.33   	 72.29   	 137.33		 27.96   	  76.30		
109.56   	205.69   	 72.84   	 172.94		 28.26   	  76.30		
116.88   	228.27   	 73.53   	 203.46		 28.57   	  76.30		
124.21   	250.85   	 74.34   	 218.72		 28.87   	  81.38		
131.23   	273.13   	 75.22   	 228.89		 29.20   	  76.30		
137.63   	293.88   	 76.13   	 228.89		 29.50   	  76.30		
142.82   	313.11   	 77.05   	 223.80		 29.81   	  76.30		
147.40   	330.51   	 77.94   	 213.63		 30.11   	  71.21		
151.98   	346.98   	 78.80   	 193.29		 30.40   	  66.12		
156.25   	363.77   	 79.57   	 172.94		 30.66   	  71.21		
159.61   	380.25   	 80.26   	 157.68		 30.95   	  66.12		
161.74   	395.51   	 80.89   	 132.25		 31.21   	  66.12		
161.44   	408.02   	 81.42   	 101.73		 31.47   	  71.21		
152.59   	417.18   	 81.83   	  81.38		 31.76   	  61.04		
143.43   	408.94   	 82.16   	  66.12		 32.00   	  55.95		
131.23   	389.10   	 82.42   	  50.86		 32.23   	  55.95		
115.97   	356.75   	 82.62   	  40.69		 32.45   	  50.86		
 98.27   	314.03   	 82.79   	  35.61		 32.66   	  40.69		
 79.35   	264.28   	 82.93   	  35.61		 32.82   	  40.69		
 60.12   	210.88   	 83.07   	  20.35		 32.98   	  35.61		
 41.81   	157.78   	 83.15   	  25.43		 33.12   	  30.52		
 25.33   	106.81   	 83.26   	  20.35		 33.25   	  30.52		
 11.60   	 59.51   	 83.34   	  15.26		 33.37   	  25.43		
  0.61   	 18.01   	 83.40   	  20.35		 33.47   	  20.35		
 -7.93   	-17.09   	 83.48   	  15.26		 33.55   	  20.35		
-14.34   	-44.86   	 83.54   	  15.26		 33.63   	  20.35		
-19.53   	-66.53   	 83.60   	  10.17		 33.71   	  15.26		
-24.11   	-82.70   	 83.64   	   5.09		 33.77   	  15.26		
-28.38   	-95.21   	 83.66   	   0.00		 33.84   	  15.26		
-32.96   	-104.98   	 83.66   	  -5.09		 33.90   	  10.17		
-36.62   	-112.92   	 83.64   	 -10.17		 33.94   	  10.17		
-39.06   	-118.41   	 83.60   	 -15.26		 33.98   	   5.09		
-40.28   	-122.07   	 83.54   	 -25.43		 34.00   	   5.09		
-39.98   	-123.60   	 83.44   	 -25.43		 34.02(S)	   0.00		
-39.67   	-124.21   	 83.34   	 -35.61		 34.02   	   0.00		
-39.37   	-124.82   	 83.19   	 -40.69		 34.02   	  -5.09		
-39.67   	-125.43   	 83.03   	 -45.78		 34.00   	 -10.17		
-40.59   	-126.65   	 82.85   	 -61.04		 33.96   	 -15.26		
-41.81   	-127.26   	 82.60   	 -61.04		 33.90   	 -25.43		
-40.89   	-125.73   	 82.36   	 -61.04		 33.79   	 -35.61		
-39.67   	-123.60   	 82.12   	 -66.12		 33.65   	 -40.69		
-38.45   	-121.46   	 81.85   	 -71.21		 33.49   	 -55.95		
-37.23   	-119.32   	 81.57   	 -81.38		 33.27   	 -61.04		
-36.32   	-117.80   	 81.24   	 -86.47		 33.02   	 -71.21		
-36.32   	-116.27   	 80.89   	-101.73		 32.74   	 -81.38		
-36.62   	-114.44   	 80.49   	-116.99		 32.41   	 -91.56		
-36.93   	-112.30   	 80.02   	-132.25		 32.04   	-111.90		
-37.23   	-109.86   	 79.49   	-152.59		 31.60   	-132.25		
-37.23   	-107.73   	 78.88   	-172.94		 31.07   	-152.59		
-36.93   	-106.20   	 78.19   	-203.46		 30.46   	-157.68		
-37.23   	-105.29   	 77.38   	-223.80		 29.83   	-172.94		
-37.23   	-104.98   	 76.48   	-254.32		 29.14   	-172.94		
-36.93   	-104.06   	 75.46   	-264.50		 28.44   	-193.29		
-36.01   	-103.15   	 74.40   	-264.50		 27.67   	-203.46		
-34.48   	-101.62   	 73.35   	-259.41		 26.86   	-218.72		
-33.57   	-100.10   	 72.31   	-233.98		 25.98   	-233.98		
-32.96   	-97.96   	 71.37   	-203.46		 25.05   	-249.24		
-32.65   	-95.21   	 70.56   	-157.68		 24.05   	-254.32		
-32.35   	-92.47   	 69.93   	-116.99		 23.03   	-264.50		
-31.13   	-90.64   	 69.46   	 -71.21		 21.97   	-269.58		
-30.21   	-89.72   	 69.18   	 -25.43		 20.90   	-269.58		
-29.91   	-89.72   	 69.07   	  15.26		 19.82   	-274.67		
-29.91   	-90.64   	 69.14   	  71.21		 18.72   	-310.27		
-28.99   	-91.25   	 69.42   	  86.47		 17.48   	-300.10		
-27.77   	-91.25   	 69.77   	  81.38		 16.28   	-295.01		
-26.55   	-91.25   	 70.09   	  71.21		 15.10   	-284.84		
-25.94   	-91.55   	 70.38   	  55.95		 13.96   	-269.58		
-25.63   	-91.25   	 70.60   	  25.43		 12.88   	-264.50		
-25.33   	-90.94   	 70.70   	   0.00		 11.82   	-244.15		
-24.72   	-90.33   	 70.70   	 -35.61		 10.84   	-223.80		
-24.11   	-89.42   	 70.56   	 -66.12		  9.95   	-213.63		
-23.80   	-89.11   	 70.29   	 -91.56		  9.09   	-198.37		
-24.11   	-89.72   	 69.93   	-116.99		  8.30   	-183.11		
-24.72   	-91.25   	 69.46   	-132.25		  7.57   	-167.85		
-25.94   	-93.99   	 68.93   	-142.42		  6.90   	-152.59		
-27.16   	-96.74   	 68.36   	  N/A		  6.29   	  N/A		
