SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
 78.13   	-380.25   	 35.04   	 -30.52		  4.96   	   0.00		
268.25   	-355.22   	 34.91   	 -25.43		  4.96(E)	  45.78		
509.64   	-60.42   	 34.81   	 -30.52		  5.15   	 106.82		
668.95   	515.14   	 34.69   	 -30.52		  5.57   	 167.85		
602.42   	1174.01   	 34.57   	 -71.21		  6.25   	 483.21		
-224.91   	1455.38(R)	 34.28   	 -25.43		  8.18   	 284.84		
-610.35   	861.82   	 34.18   	 -30.52		  9.32   	 295.01		
-697.63   	129.39   	 34.06   	 -35.61		 10.50   	 269.58		
-489.81   	-361.33   	 33.92   	 -25.43		 11.58   	 244.15		
-165.41   	-442.50   	 33.81   	 -30.52		 12.55   	 208.54		
 71.41   	-229.49   	 33.69   	 -30.52		 13.39   	 157.68		
127.56   	 16.48   	 33.57   	 -30.52		 14.02   	 116.99		
 52.80   	106.51   	 33.45   	 -20.35		 14.49   	  96.64		
-38.45   	 36.62   	 33.37   	 -20.35		 14.87   	  55.95		
-70.19   	-78.13   	 33.29   	 -25.43		 15.10   	  10.17		
-43.03   	-134.58   	 33.18   	 -30.52		 15.14   	 -15.26		
  0.00   	-113.83   	 33.06   	 -20.35		 15.08   	 -30.52		
 23.50   	-60.73   	 32.98   	 -25.43		 14.95   	 -55.95		
 21.06   	-25.02   	 32.88   	 -25.43		 14.73   	  15.26		
  6.41   	-23.80   	 32.78   	 -20.35		 14.79   	 162.77		
 -3.66   	-41.20   	 32.70   	 -25.43		 15.44   	 213.63		
 -1.53   	-54.63   	 32.59   	 -20.35		 16.30   	 223.80		
  8.85   	-53.10   	 32.51   	 -35.61		 17.19   	 335.71		
 19.23   	-41.20   	 32.37   	 -30.52		 18.54   	 412.00		
 24.11   	-28.99   	 32.25   	 -20.35		 20.18   	 396.74		
 24.11   	-21.97   	 32.17   	 -20.35		 21.77   	 391.66		
 22.89   	-20.14   	 32.09   	 -25.43		 23.34   	 396.74		
 23.50   	-19.53   	 31.98   	 -30.52		 24.92   	 381.48		
 26.25   	-17.09   	 31.86   	 -40.69		 26.45   	 325.53		
 29.60   	-12.51   	 31.70   	 -50.86		 27.75   	 498.47		
 34.79   	 -3.66   	 31.50(D)	   0.00		 29.75   	 162.77		
 35.40   	 -1.83   	 31.50   	  15.26		 30.40   	  91.56		
 36.01   	  0.31   	 31.56   	  50.86		 30.76   	  40.69		
 38.45   	  4.27   	 31.76   	 101.73		 30.93   	 -10.17		
 43.03   	 10.38   	 32.17   	 162.77		 30.88   	 -50.86		
 48.52   	 18.31   	 32.82   	 254.32		 30.68   	 -76.30		
 53.71   	 25.63   	 33.84   	 340.79		 30.38   	 -91.56		
 57.07   	 32.04   	 35.20   	 412.00		 30.01   	 -91.56		
 59.81   	 37.54   	 36.85   	 473.04		 29.64   	 -86.47		
 63.17   	 43.33   	 38.74   	 528.99		 29.30   	 -71.21		
 67.75   	 50.35   	 40.85   	 549.34		 29.01   	 -40.69		
 73.24   	 57.98   	 43.05   	 554.42		 28.85   	   0.00		
 78.43   	 65.31   	 45.27   	 579.86		 28.85   	  25.43		
 82.09   	 71.72   	 47.59   	 590.03		 28.95   	  55.95		
 83.62   	 76.90   	 49.95   	 584.94		 29.18   	  86.47		
 84.23   	 82.09   	 52.29   	 554.42		 29.52   	  96.64		
 85.14   	 87.89   	 54.51   	 523.90		 29.91   	 116.99		
 86.98   	 94.91   	 56.60   	 488.30		 30.38   	 132.25		
 89.72   	102.23   	 58.56   	 447.61		 30.91   	 132.25		
 91.86   	108.95   	 60.35   	 412.00		 31.43   	 122.07		
 92.47   	113.83   	 61.99   	 371.31		 31.92   	 116.99		
 90.64   	117.49   	 63.48   	 320.45		 32.39   	 101.73		
 87.89   	120.24   	 64.76   	 269.58		 32.80   	  76.30		
 85.14   	123.29   	 65.84   	 223.80		 33.10   	  66.12		
 83.62   	126.34   	 66.73   	 198.37		 33.37   	  45.78		
 83.31   	129.70   	 67.53   	 152.59		 33.55   	  15.26		
 83.62   	132.75   	 68.14   	  96.64		 33.61(S)	 -10.17		
 83.31   	136.11   	 68.52   	  61.04		 33.57   	 -30.52		
 82.40   	139.77   	 68.77   	  25.43		 33.45   	 -40.69		
 81.18   	143.74   	 68.87(S)	  -5.09		 33.29   	 -50.86		
 79.04   	147.40   	 68.85   	 -40.69		 33.08   	 -66.12		
 76.60   	151.06   	 68.69   	 -66.12		 32.82   	 -66.12		
 73.85   	154.72   	 68.42   	 -81.38		 32.55   	 -61.04		
 70.80   	158.69   	 68.10   	 -96.64		 32.31   	 -71.21		
 67.44   	163.57   	 67.71   	-106.82		 32.02   	 -66.12		
 64.39   	169.37   	 67.28   	-106.82		 31.76   	 -55.95		
 61.65   	176.70   	 66.86   	-111.90		 31.54   	 -55.95		
 59.81   	185.55   	 66.41   	-106.82		 31.31   	 -55.95		
 59.20   	195.62   	 65.98   	-106.82		 31.09   	 -45.78		
 59.81   	206.60   	 65.55   	-122.07		 30.91   	 -45.78		
 60.42   	215.45   	 65.07   	-122.07		 30.72   	 -45.78		
 60.12   	219.12   	 64.58   	-116.99		 30.54   	 -40.69		
 58.29   	213.62   	 64.11   	-122.07		 30.38   	 -45.78		
 53.71   	196.53   	 63.62   	-116.99		 30.19   	 -45.78		
 46.39   	167.24   	 63.15   	-111.90		 30.01   	 -40.69		
 35.71   	128.78   	 62.71   	-111.90		 29.85   	 -50.86		
 22.28   	 85.45   	 62.26   	-127.16		 29.64   	 -61.04		
  7.32   	 41.81   	 61.75   	-111.90		 29.40   	 -61.04		
 -6.71   	  1.53   	 61.30   	-101.73		 29.16   	 -66.12		
-19.23   	-33.57   	 60.89   	-101.73		 28.89   	 -71.21		
-29.91   	-62.87   	 60.49   	-101.73		 28.61   	 -76.30		
-39.06   	-86.06   	 60.08   	 -96.64		 28.30   	 -71.21		
-46.08   	-103.15   	 59.69   	 -86.47		 28.02   	 -76.30		
-50.96   	-114.14   	 59.35   	 -86.47		 27.71   	 -76.30		
-53.10   	-120.24   	 59.00   	 -91.56		 27.41   	 -81.38		
-53.41   	-123.90   	 58.64   	 -81.38		 27.08   	 -91.56		
-53.71   	-126.65   	 58.31   	 -71.21		 26.71   	 -96.64		
-55.54   	-129.39   	 58.03   	 -81.38		 26.33   	-116.99		
-57.98   	-132.14   	 57.70   	 -96.64		 25.86   	-132.25		
-60.73   	-133.97   	 57.31   	 -86.47		 25.33   	-157.68		
-61.95   	-134.28   	 56.97   	 -81.38		 24.70   	-178.03		
-61.04   	-133.67   	 56.64   	 -86.47		 23.99   	-208.54		
-59.20   	-132.45   	 56.30   	 -96.64		 23.15   	-244.15		
-57.68   	-131.53   	 55.91   	 -96.64		 22.18   	-289.93		
-57.68   	-131.23   	 55.52   	 -91.56		 21.02   	-325.53		
-58.59   	-131.84   	 55.16   	 -91.56		 19.72   	-350.97		
-60.12   	-132.45   	 54.79   	 -91.56		 18.31   	-366.22		
-61.04   	-132.45   	 54.43   	 -96.64		 16.85   	-412.00		
-61.34   	-131.53   	 54.04   	-111.90		 15.20   	-457.78		
-61.34   	-130.00   	 53.59   	-137.33		 13.37   	-447.61		
-61.04   	-128.48   	 53.04   	-152.59		 11.58   	-406.92		
-60.73   	-127.56   	 52.43   	-172.94		  9.95   	-386.57		
-60.42   	-126.95   	 51.74   	-208.54		  8.40   	-345.88		
-59.51   	-126.95   	 50.91   	-233.98		  7.02   	-325.53		
-58.59   	-127.26   	 49.97   	-244.15		  5.72   	-284.84		
-57.98   	-127.56   	 48.99   	-244.15		  4.58   	-239.06		
-57.98   	-127.87   	 48.02   	-239.06		  3.62   	-193.29		
-58.59   	-127.26   	 47.06   	-203.46		  2.85   	-157.68		
-58.90   	-125.73   	 46.25   	-147.51		  2.22   	-116.99		
-57.98   	-123.60   	 45.66   	-116.99		  1.75   	 -81.38		
-56.15   	-121.15   	 45.19   	 -86.47		  1.42   	 -50.86		
-54.02   	-119.02   	 44.84   	 -55.95		  1.22   	 -15.26		
-52.80   	-117.80   	 44.62   	 -35.61		  1.16(D)	   5.09		
-52.19   	-116.88   	 44.48   	 -20.35		  1.18   	  15.26		
-51.88   	-115.36   	 44.39   	 -15.26		  1.24   	  30.52		
-50.96   	-113.53   	 44.33   	 -15.26		  1.36   	  35.61		
-48.83   	-111.08   	 44.27   	 -30.52		  1.51   	  35.61		
-46.39   	-108.03   	 44.15   	 -30.52		  1.65   	  35.61		
-44.25   	-105.59   	 44.03   	 -35.61		  1.79   	  25.43		
-43.33   	-103.76   	 43.89   	 -50.86		  1.89   	  15.26		
-43.03   	-102.84   	 43.68   	 -55.95		  1.95   	  10.17		
-43.03   	-102.23   	 43.46   	 -61.04		  1.99   	  -5.09		
-43.03   	-101.62   	 43.21   	 -66.12		  1.97   	 -10.17		
-43.03   	-101.01   	 42.95   	 -55.95		  1.93   	 -15.26		
-43.64   	-100.40   	 42.73   	 -50.86		  1.87   	 -15.26		
-44.56   	-100.10   	 42.52   	 -40.69		  1.81   	 -25.43		
-46.08   	-99.79   	 42.36   	 -40.69		  1.71   	 -20.35		
-47.91   	-99.79   	 42.20   	 -40.69		  1.63   	 -15.26		
-50.96   	-99.18   	 42.03   	 -40.69		  1.57   	 -10.17		
-57.37   	-98.57   	 41.87   	 -30.52		  1.53   	 -15.26		
-68.05   	-97.96   	 41.75   	 -40.69		  1.46   	  -5.09		
-81.18   	-97.66   	 41.59   	 -30.52		  1.44   	   5.09		
-92.77   	-97.96   	 41.46   	 -30.52		  1.46   	   0.00		
-97.96   	-98.27   	 41.34   	 -30.52		  1.46   	  10.17		
-96.44   	-97.66   	 41.22   	 -35.61		  1.51   	  20.35		
-91.25   	-97.05   	 41.08   	 -35.61		  1.59   	  30.52		
-86.36   	-96.13   	 40.94   	 -40.69		  1.71   	  40.69		
-84.53   	-95.83   	 40.77   	 -45.78		  1.87   	  61.04		
-85.75   	-96.13   	 40.59   	 -45.78		  2.12   	  71.21		
-87.28   	-96.74   	 40.41   	 -50.86		  2.40   	  76.30		
-88.20   	-97.35   	 40.20   	 -50.86		  2.71   	  91.56		
-87.28   	-97.05   	 40.00   	 -50.86		  3.07   	  96.64		
-86.06   	-95.83   	 39.80   	 -55.95		  3.46   	  91.56		
-84.84   	-93.99   	 39.57   	 -61.04		  3.83   	  86.47		
-83.31   	-91.25   	 39.33   	 -45.78		  4.17   	  81.38		
-80.87   	-86.98   	 39.15   	 -40.69		  4.50   	  66.12		
-76.60   	-80.57   	 38.98   	 -40.69		  4.76   	  55.95		
-69.89   	-72.63   	 38.82   	 -50.86		  4.98   	  40.69		
-61.34   	-64.39   	 38.62   	 -50.86		  5.15   	  20.35		
-50.05   	-57.07   	 38.41   	 -45.78		  5.23   	  10.17		
-35.10   	-49.74   	 38.23   	 -45.78		  5.27   	  -5.09		
-14.04   	-36.32   	 38.05   	 -45.78		  5.25   	  -5.09		
 12.21   	-11.60   	 37.86   	 -35.61		  5.23   	 -15.26		
 39.67   	 23.50   	 37.72   	 -40.69		  5.17   	 -25.43		
 60.12   	 58.59   	 37.56   	 -40.69		  5.07   	 -20.35		
 65.00   	 75.68   	 37.40   	 -40.69		  4.98   	 -20.35		
 51.57   	 61.95   	 37.23   	 -40.69		  4.90   	 -25.43		
 22.89   	 20.14   	 37.07   	 -45.78		  4.80   	 -15.26		
-12.21   	-32.96   	 36.89   	 -45.78		  4.74   	 -15.26		
-45.47   	-77.21   	 36.70   	 -45.78		  4.68   	 -10.17		
-72.02   	-101.01   	 36.52   	 -45.78		  4.64   	 -15.26		
-90.64   	-107.73   	 36.34   	 -40.69		  4.58   	 -20.35		
-102.54   	-108.03   	 36.17   	 -45.78		  4.50   	 -25.43		
-107.73   	-109.25   	 35.99   	 -45.78		  4.39   	  -5.09		
-107.73   	-112.00   	 35.81   	 -40.69		  4.37   	   0.00		
-104.37   	-113.53   	 35.65   	 -25.43		  4.37   	   0.00		
-101.01   	-112.30   	 35.54   	 -35.61		  4.37   	   0.00		
-100.40   	-110.47   	 35.40   	 -40.69		  4.37   	   0.00		
-101.62   	-114.75   	 35.24   	 -45.78		  4.37   	  -5.09		
-100.40   	-144.35   	 35.06   	 -30.52		  4.35   	  -5.09		
-81.18   	-221.86   	 34.93   	 -25.43		  4.33(E)	  10.17		
 -9.16   	-330.81   	 34.83   	 -30.52		  4.37   	  45.78		
160.22   	-368.96   	 34.71   	 -35.61		  4.56   	  71.21		
418.70   	-184.94   	 34.57   	 -40.69		  4.84   	 106.82		
654.30   	290.53   	 34.40   	 -30.52		  5.27   	 157.68		
697.63   	937.50   	 34.28   	 -30.52		  5.90   	 203.46		
440.06   	1450.50(R)	 34.16   	 -61.04		  6.71   	 539.16		
-564.88   	1061.40   	 33.92   	 -35.61		  8.87   	 274.67		
-807.50   	338.75   	 33.77   	 -30.52		  9.97   	 264.50		
-696.11   	-255.74   	 33.65   	 -35.61		 11.03   	 223.80		
-364.99   	-465.09   	 33.51   	 -45.78		 11.92   	 157.68		
-47.30   	-315.25   	 33.33   	 -45.78		 12.55   	  96.64		
 95.83   	-43.03   	 33.14   	 -35.61		 12.94   	  55.95		
 60.42   	115.05   	 33.00   	  -5.09		 13.16   	  61.04		
-43.95   	 90.03   	 32.98   	  -5.09		 13.41   	  40.69		
-108.34   	-27.16   	 32.96   	 -40.69		 13.57   	 -20.35		
-101.32   	-113.22   	 32.80   	 -45.78		 13.49   	 -25.43		
-57.37   	-117.19   	 32.61   	 -25.43		 13.39   	 -35.61		
-20.75   	-67.14   	 32.51   	 -25.43		 13.25   	 -50.86		
-11.29   	-18.92   	 32.41   	 -30.52		 13.04   	   5.09		
-21.67   	 -3.97   	 32.29   	 -15.26		 13.06   	 132.25		
-34.18   	-16.48   	 32.23   	 -10.17		 13.59   	 188.20		
-36.62   	-33.26   	 32.19   	 -15.26		 14.34   	 213.63		
-28.38   	-37.23   	 32.13   	 -30.52		 15.20   	 295.01		
-17.09   	-28.69   	 32.00   	 -20.35		 16.38   	 361.14		
-10.07   	-15.56   	 31.92   	 -15.26		 17.82   	 366.22		
 -8.24   	 -6.10   	 31.86   	 -20.35		 19.29   	 386.57		
 -7.93   	 -2.44   	 31.78   	 -20.35		 20.83   	 386.57		
 -5.80   	 -2.14   	 31.70   	 -25.43		 22.38   	 330.62		
 -1.83   	 -1.83   	 31.60   	 -30.52		 23.70   	 295.01		
  2.75   	  0.61   	 31.47   	 -35.61		 24.88   	 259.41		
  7.02   	  5.49   	 31.33   	 -66.12		 25.92   	 330.62		
 13.43   	 15.87   	 31.07   	 -15.26		 27.24   	  86.47		
 16.78   	 19.84   	 31.01   	  -5.09		 27.59   	  35.61		
 20.14   	 23.80   	 30.99   	  15.26		 27.73   	 -20.35		
 23.80   	 27.77   	 31.05   	  66.12		 27.65   	 -45.78		
 28.38   	 32.65   	 31.31   	 132.25		 27.47   	 -66.12		
 32.65   	 38.15   	 31.84   	 218.72		 27.20   	 -71.21		
 36.93   	 44.56   	 32.72   	 300.10		 26.92   	 -66.12		
 40.89   	 51.57   	 33.92   	 386.57		 26.65   	 -45.78		
 44.25   	 58.59   	 35.46   	 457.78		 26.47   	 -35.61		
 46.69   	 65.31   	 37.29   	 503.56		 26.33   	 -15.26		
 49.13   	 71.41   	 39.31   	 539.16		 26.27   	  15.26		
 51.27   	 77.21   	 41.46   	 569.68		 26.33   	  35.61		
 53.71   	 82.40   	 43.74   	  N/A		 26.47   	  N/A		
